ONS_ID,name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
3088,PARKWOOD HILLS ,875,265,0.302857143,145,0.165714286,410,0.468571429,0.074285714,0.331428571,0.531428571,0.011428571,0,0,0,0.691428571,0.314285714,0.591397849,0,0.15,0.08,380,310,75,230,62,51,20,34600,33200,28700,33400,23,31,0.7,275,255,0.289772727,105,0.333333333,125,0.25,20,0.333333333,31,29,65,90,0.24,10,0,0,0,465,290,0,385,0.44,155,0.177142857,120,0.615384615,40,0.205128205,20,0.102564103,0,0,15,0.076923077,100,0.322580645,55,0.177419355,0.8625,0.076923077,605,20,0,400,0,155,30,0,0,0,0,0,0,265,0.022857143,0,0.457142857,0,0.177142857,0.034285714,0,0,0,0,0,0,0.302857143,275,0.873015873,40,0.126984127,865,700,160,80,85,45,10,35,0.809248555,0.184971098,0.092485549,0.098265896,0.052023121,0.011560694,0.040462428,830,200,630,190,440,25,85,330,0.240963855,0.759036145,0.228915663,0.530120482,0.030120482,0.102409639,0.397590361
3715,Pembroke ,1165,145,0.124463519,90,0.077253219,590,0.506437768,0.291845494,0,0.034334764,0.206008584,0.103004292,0.090128755,0,0.034334764,0,0,0,0.161016949,0.206008584,505,460,50,505,50,45,10,38500,37500,35800,37400,23,27,0.550847458,0,235,0.201716738,0,0,115,0.175572519,110,0.323529412,49,52,340,90,0.409090909,240,120,105,0,40,0,0,445,0.38362069,20,0.017241379,330,0.904109589,0,0,15,0.04109589,0,0,10,0.02739726,90,0.195652174,40,0.086956522,0.830508475,0.02739726,40,0,0,15,0,0,10,0,0,0,0,0,0,1125,0,0,0.012875536,0,0,0.008583691,0,0,0,0,0,0,0.965665236,170,1,0,0,1150,945,210,70,135,110,25,0,0.82173913,0.182608696,0.060869565,0.117391304,0.095652174,0.02173913,0,1125,565,555,135,420,285,135,0,0.502222222,0.493333333,0.12,0.373333333,0.253333333,0.12,0
3407,Perth ,175,10,0.057142857,0,0,75,0.428571429,0.457142857,0,0.085714286,0.085714286,0,0.057142857,0,0.057142857,0,0,0,0.1875,0.285714286,55,50,10,105,33,30,18,40400,40000,36000,36000,24,26,0.625,0,25,0.142857143,0,NA,0,0,0,0,58,62,80,0,0,15,0,10,0,15,0,0,0,0,0,0,20,0.571428571,0,0,15,0.428571429,0,0,0,0,20,0.4,0,0,0.8125,0,10,0,0,0,0,10,0,0,0,0,0,0,0,165,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0.942857143,0,0,10,1,175,150,20,0,20,20,0,0,0.857142857,0.114285714,0,0.114285714,0.114285714,0,0,175,65,110,15,90,75,0,0,0.371428571,0.628571429,0.085714286,0.514285714,0.428571429,0,0
3716,Petawawa ,2140,570,0.26635514,190,0.088785047,1280,0.598130841,0.046728972,0,0.037383178,0.035046729,0.009345794,0.028037383,0,0.058411215,0.007009346,0.214285714,0,0.05859375,0.088785047,1250,1220,30,320,79,78,2,54550,62100,51550,59950,6,9,0.640625,15,40,0.018691589,0,0,25,0.017482517,0,0,30,30,100,90,0.134328358,75,20,60,0,80,0,0,1290,0.602803738,155,0.072429907,950,0.95959596,0,0,25,0.025252525,0,0,10,0.01010101,200,0.163934426,160,0.131147541,0.9375,0.015151515,125,0,0,70,0,0,10,15,10,0,0,0,15,2015,0,0,0.03271028,0,0,0.004672897,0.007009346,0.004672897,0,0,0,0.007009346,0.941588785,565,0.911290323,50,0.080645161,2100,1705,400,105,290,150,140,0,0.811904762,0.19047619,0.05,0.138095238,0.071428571,0.066666667,0,1970,700,1275,350,925,285,630,0,0.355329949,0.647208122,0.177664975,0.469543147,0.144670051,0.319796954,0
3717,Pikwakanagan (Golden Lake 39),10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,0,0,0,0,10,0,0,0,32000,30000,32000,25000,50,50,NA,0,0,0,0,NA,0,NA,0,0,68,NA,10,0,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,10,15,0,0,0,0,0,0,1.5,0,0,0,0,0,0
3089,PINEVIEW ,1830,260,0.142076503,225,0.12295082,1035,0.56557377,0.177595628,0.016393443,0.25136612,0.035519126,0.016393443,0.019125683,0,0.371584699,0.076502732,0.341463415,0,0.097087379,0.076502732,1005,925,80,570,64,59,8,47040,50160,46640,57850,10,18,0.699029126,140,55,0.029972752,0,0,20,0.01659751,25,0.078125,43,43,325,210,0.358974359,65,30,35,0,460,30,0,1085,0.592896175,145,0.079234973,545,0.865079365,65,0.103174603,0,0,0,0,10,0.015873016,295,0.318918919,115,0.124324324,0.90776699,0.03968254,680,20,0,415,0,165,45,0,10,0,0,0,15,1155,0.010928962,0,0.226775956,0,0.090163934,0.024590164,0,0.005464481,0,0,0,0.008196721,0.631147541,295,0.936507937,20,0.063492063,1825,1720,110,65,40,0,35,10,0.942465753,0.060273973,0.035616438,0.021917808,0,0.019178082,0.005479452,1780,1280,495,270,225,30,140,55,0.719101124,0.278089888,0.151685393,0.126404494,0.016853933,0.078651685,0.030898876
3090,PLAYFAIR PARK - GUILDWOOD ESTATES ,1245,175,0.140562249,165,0.13253012,590,0.473895582,0.261044177,0.036144578,0.200803213,0.024096386,0.008032129,0.016064257,0,0.240963855,0.036144578,0.236842105,0,0.051724138,0.144578313,630,575,55,450,59,54,9,60000,70800,59200,70800,9,11,0.836206897,45,70,0.0562249,0,0,40,0.055944056,30,0.092307692,45,44,325,130,0.325,30,10,20,0,250,45,0,805,0.649193548,70,0.056451613,220,0.656716418,70,0.208955224,20,0.059701493,0,0,30,0.089552239,230,0.4,40,0.069565217,0.948275862,0.044776119,300,15,25,135,0,90,0,0,0,0,0,10,20,940,0.012048193,0.020080321,0.108433735,0,0.072289157,0,0,0,0,0,0.008032129,0.016064257,0.75502008,190,0.926829268,15,0.073170732,1225,1140,85,55,35,10,10,15,0.930612245,0.069387755,0.044897959,0.028571429,0.008163265,0.008163265,0.012244898,1205,805,405,275,130,25,45,60,0.668049793,0.336099585,0.228215768,0.107883817,0.020746888,0.037344398,0.049792531
3091,PORTOBELLO SOUTH ,11675,2745,0.235117773,1755,0.150321199,6155,0.527194861,0.087366167,0.034261242,0.248394004,0.02869379,0.010706638,0.014132762,0,0.384582441,0.05267666,0.224043716,0.001713062,0.043054427,0.062098501,6545,6055,495,2385,73,68,8,56750,64700,53400,63050,7,11,0.821283509,615,410,0.03510274,145,0.042647059,195,0.026878015,80,0.078431373,35,35,1020,1055,0.220711297,335,125,165,0,2900,400,20,8370,0.716916488,1050,0.08993576,2965,0.85323741,355,0.102158273,70,0.020143885,0,0,75,0.021582734,2550,0.421139554,425,0.070189926,0.956133225,0.082014388,4490,170,30,2975,15,885,120,50,55,20,0,50,120,7185,0.014561028,0.002569593,0.254817987,0.001284797,0.075802998,0.010278373,0.004282655,0.004710921,0.001713062,0,0.004282655,0.010278373,0.615417559,3330,0.958273381,145,0.041726619,11575,10045,1525,1110,415,110,220,85,0.867818575,0.13174946,0.095896328,0.035853132,0.00950324,0.019006479,0.007343413,11040,5865,5170,3415,1755,495,820,440,0.53125,0.468297101,0.30932971,0.158967391,0.044836957,0.074275362,0.039855072
3092,QUALICUM - REDWOOD ,540,110,0.203703704,60,0.111111111,265,0.490740741,0.157407407,0.046296296,0.231481481,0.046296296,0,0.027777778,0,0.305555556,0.074074074,0.380952381,0,0.087719298,0.074074074,270,235,40,155,64,55,15,52200,56200,47400,54800,14,17,0.736842105,40,50,0.092592593,15,0.111111111,25,0.078125,0,0,39,37,85,65,0.351351351,25,0,15,0,125,25,0,255,0.476635514,25,0.046728972,110,0.785714286,15,0.107142857,0,0,10,0.071428571,0,0,95,0.404255319,10,0.042553191,0.912280702,0.107142857,165,40,10,80,0,25,0,0,0,0,0,0,0,375,0.074074074,0.018518519,0.148148148,0,0.046296296,0,0,0,0,0,0,0,0.694444444,120,0.888888889,20,0.148148148,530,485,45,25,20,0,20,0,0.91509434,0.08490566,0.047169811,0.037735849,0,0.037735849,0,520,310,210,135,80,35,15,25,0.596153846,0.403846154,0.259615385,0.153846154,0.067307692,0.028846154,0.048076923
3093,QUEENSWAY TERRACE NORTH ,340,40,0.117647059,55,0.161764706,200,0.588235294,0.132352941,0,0.088235294,0.102941176,0.029411765,0.058823529,0,0.147058824,0.029411765,0.5,0,0.076923077,0.073529412,200,180,15,100,68,61,8,53600,57200,52400,58000,8,11,0.820512821,10,25,0.074626866,0,0,0,0,0,0,42,46,45,40,0.533333333,35,10,20,0,30,0,0,130,0.382352941,0,0,80,0.8,10,0.1,0,0,0,0,10,0.1,80,0.444444444,10,0.055555556,0.948717949,0,50,0,10,15,0,0,0,15,0,0,0,0,0,295,0,0.029411765,0.044117647,0,0,0,0.044117647,0,0,0,0,0,0.867647059,55,1,0,0,340,310,25,25,0,0,0,0,0.911764706,0.073529412,0.073529412,0,0,0,0,325,210,110,70,45,10,25,10,0.646153846,0.338461538,0.215384615,0.138461538,0.030769231,0.076923077,0.030769231
3094,QUEENSWOOD - CHATELAINE ,1470,190,0.129251701,115,0.078231293,745,0.506802721,0.285714286,0.020408163,0.119047619,0.027210884,0.006802721,0.017006803,0,0.112244898,0.010204082,0.1,0,0.073333333,0.170068027,695,655,40,590,54,51,6,50900,53600,48200,53200,13,16,0.753333333,15,65,0.044067797,30,0.136363636,30,0.035928144,0,0,47,53,420,80,0.23880597,40,10,25,0,175,30,0,1010,0.684745763,100,0.06779661,350,0.864197531,40,0.098765432,0,0,0,0,10,0.024691358,250,0.381679389,55,0.083969466,0.933333333,0.049382716,165,0,0,115,0,35,15,0,0,0,0,0,0,1310,0,0,0.078231293,0,0.023809524,0.010204082,0,0,0,0,0,0,0.891156463,215,0.955555556,0,0,1470,1270,200,140,60,25,30,0,0.863945578,0.136054422,0.095238095,0.040816327,0.017006803,0.020408163,0,1400,925,470,310,165,50,65,50,0.660714286,0.335714286,0.221428571,0.117857143,0.035714286,0.046428571,0.035714286
3095,QUEENSWOOD HEIGHTS ,3725,515,0.138255034,310,0.083221477,1970,0.52885906,0.251006711,0.025503356,0.127516779,0.030872483,0.006711409,0.025503356,0,0.120805369,0.008053691,0.071428571,0,0.06870229,0.087248322,1835,1670,165,1375,57,52,9,49680,53400,48080,53550,13,16,0.743002545,30,120,0.032258065,30,0.049586777,70,0.032110092,20,0.021505376,46,49,935,230,0.25136612,115,25,95,0,475,95,0,2545,0.683221477,230,0.061744966,845,0.828431373,80,0.078431373,55,0.053921569,0,0,40,0.039215686,640,0.383233533,200,0.119760479,0.93129771,0.068627451,450,10,0,255,10,125,10,15,0,0,0,0,15,3275,0.002684564,0,0.068456376,0.002684564,0.033557047,0.002684564,0.004026846,0,0,0,0,0.004026846,0.879194631,600,0.96,25,0.04,3700,3440,265,210,55,35,20,0,0.92972973,0.071621622,0.056756757,0.014864865,0.009459459,0.005405405,0,3640,2590,1045,640,400,170,160,75,0.711538462,0.287087912,0.175824176,0.10989011,0.046703297,0.043956044,0.020604396
3718,Renfrew ,315,30,0.095238095,10,0.031746032,185,0.587301587,0.333333333,0,0.031746032,0.126984127,0,0.126984127,0,0,0,NA,0,0.121212121,0.19047619,125,120,10,160,44,42,8,40800,44800,38000,40400,25,30,0.484848485,0,50,0.15625,0,0,20,0.117647059,20,0.19047619,51,59,105,20,0.363636364,40,0,40,0,10,0,0,95,0.301587302,0,0,75,0.833333333,0,0,10,0.111111111,0,0,0,0,30,0.25,20,0.166666667,0.878787879,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,315,225,95,15,80,70,10,0,0.714285714,0.301587302,0.047619048,0.253968254,0.222222222,0.031746032,0,305,140,165,20,145,135,10,0,0.459016393,0.540983607,0.06557377,0.475409836,0.442622951,0.032786885,0
3097,RIDEAUCREST - DAVIDSON HEIGHTS ,1750,330,0.188571429,295,0.168571429,975,0.557142857,0.08,0.025787966,0.23782235,0.031518625,0.020057307,0.011461318,0,0.361031519,0.037142857,0.166666667,0.005730659,0.07106599,0.057142857,1085,970,115,330,77,69,11,55900,67100,56350,67800,5,9,0.812182741,65,70,0.040114613,35,0.081395349,30,0.025531915,0,0,38,42,140,160,0.246153846,55,35,20,0,415,45,10,685,0.392550143,25,0.014326648,405,0.794117647,40,0.078431373,35,0.068627451,0,0,30,0.058823529,455,0.469072165,60,0.06185567,0.92893401,0.058823529,630,40,45,255,25,165,30,20,20,0,15,0,15,1115,0.022922636,0.025787966,0.146131805,0.014326648,0.094555874,0.017191977,0.011461318,0.011461318,0,0.008595989,0,0.008595989,0.638968481,355,0.788888889,95,0.211111111,1725,1590,135,105,25,10,0,10,0.92173913,0.07826087,0.060869565,0.014492754,0.005797101,0,0.005797101,1705,1105,595,400,195,50,100,45,0.648093842,0.348973607,0.234604106,0.114369501,0.029325513,0.058651026,0.026392962
3098,RIVERSIDE PARK - MOONEYS BAY ,700,105,0.15,50,0.071428571,410,0.585714286,0.185714286,0.114285714,0.328571429,0.028571429,0.014285714,0.014285714,0,0.3,0.107142857,0.375,0,0.072289157,0.121428571,345,295,50,255,58,49,15,53200,57400,51800,58800,11,15,0.771084337,75,100,0.142857143,20,0.173913043,60,0.134831461,15,0.111111111,44,44,130,30,0.166666667,20,10,10,0,230,80,0,355,0.507142857,60,0.085714286,120,0.666666667,40,0.222222222,0,0,0,0,0,0,115,0.389830508,35,0.118644068,0.927710843,0,210,0,0,125,0,80,0,0,0,0,0,0,0,490,0,0,0.178571429,0,0.114285714,0,0,0,0,0,0,0,0.7,100,0.833333333,15,0.125,690,570,120,35,85,30,10,50,0.826086957,0.173913043,0.050724638,0.123188406,0.043478261,0.014492754,0.072463768,675,385,290,120,175,40,45,90,0.57037037,0.42962963,0.177777778,0.259259259,0.059259259,0.066666667,0.133333333
3099,RIVERSIDE PARK SOUTH - REVELSTOKE ,470,120,0.255319149,30,0.063829787,235,0.5,0.180851064,0,0.074468085,0.021276596,0,0.021276596,0,0.085106383,0,0,0,0,0.063829787,225,215,10,125,64,61,4,58800,70000,56800,67200,8,10,0.957446809,0,15,0.031578947,0,0,0,0,0,0,40,38,85,30,0.162162162,10,0,10,0,35,0,0,250,0.531914894,25,0.053191489,75,1,0,0,0,0,0,0,0,0,135,0.627906977,20,0.093023256,1,0,40,15,0,0,0,10,10,0,0,0,0,0,0,430,0.031914894,0,0,0,0.021276596,0.021276596,0,0,0,0,0,0,0.914893617,120,0.923076923,15,0.115384615,455,440,15,10,0,0,0,0,0.967032967,0.032967033,0.021978022,0,0,0,0,425,315,110,65,45,25,25,0,0.741176471,0.258823529,0.152941176,0.105882353,0.058823529,0.058823529,0
3100,RIVERSIDE SOUTH - LEITRIM ,2665,725,0.272045028,325,0.12195122,1390,0.521575985,0.082551595,0.015009381,0.176360225,0.024390244,0.009380863,0.016885553,0,0.315196998,0.039399625,0.244186047,0,0.032374101,0.054409006,1405,1305,100,530,72,67,7,60450,71600,58600,70600,6,9,0.888489209,105,70,0.026266417,35,0.041420118,25,0.015673981,0,0,34,34,220,175,0.162037037,65,25,45,0,470,40,0,1200,0.45112782,80,0.030075188,565,0.926229508,20,0.032786885,0,0,0,0,20,0.032786885,695,0.53256705,75,0.057471264,0.971223022,0.032786885,840,80,95,265,0,210,25,35,20,10,0,40,55,1825,0.030018762,0.03564728,0.099437148,0,0.07879925,0.009380863,0.013133208,0.00750469,0.003752345,0,0.015009381,0.020637899,0.684803002,730,0.85380117,125,0.14619883,2630,2245,390,245,145,50,75,15,0.853612167,0.148288973,0.093155894,0.05513308,0.019011407,0.02851711,0.005703422,2480,1275,1200,750,450,115,255,80,0.514112903,0.483870968,0.302419355,0.181451613,0.046370968,0.102822581,0.032258065
3101,RIVERVIEW ,2795,365,0.13059034,395,0.141323792,1280,0.457960644,0.273703041,0.096601073,0.307692308,0.032200358,0.010733453,0.016100179,0,0.372093023,0.112701252,0.401273885,0,0.067193676,0.182468694,1325,1215,105,1110,55,50,8,48040,52500,45280,51600,14,18,0.786561265,315,410,0.146690519,100,0.217391304,210,0.133333333,100,0.130718954,44,42,765,245,0.365671642,90,30,45,0,860,270,0,1550,0.554561717,345,0.123434705,425,0.598591549,160,0.225352113,45,0.063380282,45,0.063380282,35,0.049295775,500,0.411522634,100,0.082304527,0.936758893,0.070422535,1040,30,10,660,0,200,20,20,20,0,0,0,65,1755,0.010733453,0.003577818,0.236135957,0,0.071556351,0.007155635,0.007155635,0.007155635,0,0,0,0.023255814,0.627906977,415,0.902173913,40,0.086956522,2770,2325,445,255,185,35,120,30,0.839350181,0.160649819,0.092057762,0.066787004,0.012635379,0.0433213,0.010830325,2690,1535,1155,585,565,195,110,265,0.57063197,0.42936803,0.217472119,0.210037175,0.072490706,0.040892193,0.098513011
3102,ROCKCLIFFE PARK ,215,35,0.162790698,25,0.11627907,125,0.581395349,0.186046512,0,0.139534884,0,0,0,0,0.093023256,0,0,0,0,0,135,125,10,50,75,69,7,137000,202000,132000,202000,1,3,0.875,0,0,0,0,0,0,0,0,0,43,48,40,15,0.176470588,0,0,0,0,30,0,0,65,0.295454545,0,0,35,0.875,0,0,0,0,0,0,0,0,80,0.64,0,0,1,0,20,0,10,0,0,15,0,0,0,0,0,0,0,195,0,0.046511628,0,0,0.069767442,0,0,0,0,0,0,0,0.906976744,20,0.5,15,0.375,215,180,35,0,30,0,0,30,0.837209302,0.162790698,0,0.139534884,0,0,0.139534884,215,130,80,35,50,10,0,40,0.604651163,0.372093023,0.162790698,0.23255814,0.046511628,0,0.186046512
3103,ROTHWELL HEIGHTS - BEACON HILL NORTH ,2720,405,0.148897059,370,0.136029412,1325,0.487132353,0.226102941,0.036764706,0.185661765,0.040441176,0.023897059,0.018382353,0,0.222426471,0.042279412,0.255555556,0,0.056603774,0.077205882,1365,1220,150,940,59,53,11,57850,65700,56300,67400,9,13,0.777358491,115,130,0.047794118,40,0.076923077,75,0.047318612,0,0,44,47,615,215,0.25,110,65,50,0,505,100,0,1735,0.637867647,170,0.0625,530,0.841269841,60,0.095238095,25,0.03968254,10,0.015873016,0,0,595,0.487704918,85,0.069672131,0.943396226,0.047619048,605,30,40,390,10,45,45,10,15,0,15,0,0,2115,0.011029412,0.014705882,0.143382353,0.003676471,0.016544118,0.016544118,0.003676471,0.005514706,0,0.005514706,0,0,0.777573529,495,0.925233645,40,0.074766355,2690,2405,285,190,100,20,40,35,0.894052045,0.105947955,0.07063197,0.037174721,0.007434944,0.014869888,0.013011152,2620,1710,910,535,380,75,150,155,0.652671756,0.347328244,0.204198473,0.145038168,0.028625954,0.057251908,0.059160305
3607,Russell ,8240,1510,0.183252427,805,0.097694175,4580,0.555825243,0.163228155,0.001213592,0.022451456,0.054004854,0.020024272,0.03276699,0,0.024271845,0.003033981,0.166666667,0,0.062159215,0.075242718,4705,4470,235,2025,70,66,5,52500,60250,51080,59100,9,12,0.694656489,25,315,0.038228155,35,0.019283747,155,0.030511811,120,0.089219331,41,42,1345,405,0.161033797,445,165,270,0,185,10,0,6260,0.759248029,610,0.073984233,2850,0.94214876,30,0.009917355,65,0.021487603,10,0.003305785,70,0.023140496,1440,0.321787709,550,0.122905028,0.937840785,0.036363636,200,0,25,100,0,20,10,0,0,0,20,10,10,8040,0,0.003033981,0.012135922,0,0.002427184,0.001213592,0,0,0,0.002427184,0.001213592,0.001213592,0.975728155,1815,0.986413043,20,0.010869565,8180,7375,810,345,460,375,70,20,0.901589242,0.099022005,0.042176039,0.056234719,0.045843521,0.008557457,0.002444988,7790,5000,2785,765,2015,1625,380,10,0.641848524,0.357509628,0.098202824,0.258664955,0.20860077,0.048780488,0.001283697
3104,SANDY HILL ,3930,440,0.111959288,1170,0.297709924,1740,0.442748092,0.147582697,0.064885496,0.220101781,0.025445293,0.006361323,0.019083969,0,0.338422392,0.078880407,0.4,0,0.037356322,0.232824427,2285,1930,350,1205,66,55,15,49080,58500,43920,53250,9,13,0.864942529,310,825,0.209656925,155,0.269565217,590,0.212612613,85,0.147826087,37,30,580,325,0.384615385,100,25,75,0,865,255,0,2365,0.60178117,365,0.092875318,430,0.42364532,220,0.216748768,275,0.270935961,45,0.044334975,55,0.054187192,910,0.470284238,135,0.069767442,0.959770115,0.049261084,1330,25,40,815,0,280,65,35,20,0,0,35,15,2605,0.006361323,0.010178117,0.207379135,0,0.071246819,0.01653944,0.008905852,0.005089059,0,0,0.008905852,0.003816794,0.662849873,515,0.88034188,70,0.11965812,3900,2900,1000,595,410,135,125,150,0.743589744,0.256410256,0.152564103,0.105128205,0.034615385,0.032051282,0.038461538,3820,1625,2200,890,1305,360,365,585,0.42539267,0.57591623,0.232984293,0.341623037,0.094240838,0.095549738,0.153141361
3408,Smiths Falls ,315,25,0.079365079,0,0,165,0.523809524,0.380952381,0,0.063492063,0.095238095,0,0.079365079,0,0.079365079,0,0,0,0.1875,0.206349206,125,105,20,165,43,36,16,34000,39600,34800,41600,25,30,0.59375,0,75,0.238095238,0,0,35,0.212121212,35,0.291666667,53,58,120,30,0.6,30,0,25,0,20,0,0,85,0.26984127,0,0,75,0.789473684,0,0,15,0.157894737,0,0,0,0,15,0.136363636,20,0.181818182,0.8125,0.210526316,25,0,0,0,0,0,15,0,0,0,0,0,0,290,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.920634921,20,0.666666667,10,0.333333333,315,255,55,10,45,30,15,0,0.80952381,0.174603175,0.031746032,0.142857143,0.095238095,0.047619048,0,305,155,145,15,130,80,45,0,0.508196721,0.475409836,0.049180328,0.426229508,0.262295082,0.147540984,0
3806,South Dundas ,530,40,0.075471698,25,0.047169811,300,0.566037736,0.320754717,0.028301887,0.047169811,0.066037736,0,0.047169811,0,0,0,0,0,0.116666667,0.103773585,260,235,30,235,53,48,12,42800,43600,41000,42200,19,21,0.616666667,0,50,0.094339623,0,0,30,0.095238095,20,0.117647059,53,58,170,10,0.142857143,35,0,25,0,25,15,0,115,0.216981132,0,0,155,0.885714286,0,0,10,0.057142857,0,0,0,0,55,0.234042553,45,0.191489362,0.883333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0.990566038,40,0.727272727,15,0.272727273,520,465,55,0,55,55,0,0,0.894230769,0.105769231,0,0.105769231,0.105769231,0,0,515,260,255,45,210,170,35,0,0.504854369,0.495145631,0.087378641,0.40776699,0.330097087,0.067961165,0
