name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
province_of_ontario_00000_3_8_percent,2510275,1,74.7,73.5,582760,0.23214986405871868,2493145,41360,2055730,37840,36.1,40840,39760,31.7,305115,0.12154644411468862,167415,0.06669176346861705,0.016830791784183438,42250,0.00923203786031837,23175,0.0065510620329206305,16445,1.015822936086811e-4,255,0.20627778574501648,517815,391045,0.15577744315375178,52455,0.1341405720569244,0,NA,0,NA,0,NA,100325,0.2963023125313801,34605,0.10220325467379426,0.08151726756819476,64535,0.025708287521710727,0,0
ottawa_census_division_3506_00000_3_1_percent,160435,1,74.5,73,40090,0.2498831302396609,159415,48560,138140,48080,28.7,47240,48880,25.5,15630,0.09742263221865553,7415,0.046218094555427434,0.014865833515130739,2385,0.007978308972481068,1280,0.005921401190513292,950,2.1815688596627918e-4,35,0.18022875307757036,28915,24630,0.15352011718141303,2880,0.11693057247259439,0,NA,0,NA,0,NA,8425,0.3873563218390805,1765,0.08114942528735632,0.04844814534443603,18280,0.11394022501324524,0,0
ottawa_ons2022_admaston_bromley_3701_00000_3_2_percent,610,1,73,72.5,85,0.13934426229508196,605,38400,515,29400,42.4,36800,29700,38.8,35,0.05737704918032787,0,0,0.04132231404958678,25,0,0,0.03305785123966942,20,0,0,0.01652892561983471,10,110,0.18181818181818182,15,0.13636363636363635,0,NA,0,NA,0,NA,30,0.3157894736842105,10,0.10526315789473684,0,0,0,0,0
ottawa_ons2022_airport_3001_00000_6_7_percent,75,1,74,72.5,0,0,75,52000,65,48000,28,48000,50000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_akwesasne_part_59_3801_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_alfred_and_plantagenet_3601_00000_3_2_percent,1875,1,73.6,72.5,445,0.23733333333333334,1870,35240,1505,26400,46.2,33880,28720,40.3,270,0.1443850267379679,0,0,0.02666666666666667,50,0.016,30,0.008,15,0,0,0.008,15,250,0.13368983957219252,50,0.2,0,NA,0,NA,0,NA,60,0.2926829268292683,30,0.14634146341463414,0.10344827586206896,1420,0.7573333333333333,0,0
ottawa_ons2022_alta_vista_3002_00000_2_8_percent,1520,1,74.8,74,295,0.19407894736842105,1515,64600,1415,71700,19,61050,66300,17.9,80,0.052805280528052806,35,0.0231023102310231,0.013201320132013201,20,0,0,0.009900990099009901,15,0,0,0.10231023102310231,155,295,0.19471947194719472,15,0.05084745762711865,0,NA,0,NA,0,NA,135,0.48214285714285715,20,0.07142857142857142,0.10714285714285714,135,0.0891089108910891,0,0
ottawa_ons2022_arnprior_3702_00000_2_5_percent,2425,1,74.9,73.5,715,0.2948453608247423,2425,38240,2070,28680,42.9,38160,30560,38.5,385,0.15876288659793814,10,0.004123711340206186,0.020618556701030927,50,0.008247422680412371,20,0.010309278350515464,25,0,0,0.018556701030927835,45,290,0.11958762886597939,35,0.1206896551724138,0,NA,0,NA,0,NA,75,0.28846153846153844,35,0.1346153846153846,0.08108108108108109,20,0.008247422680412371,0,0
ottawa_ons2022_bayshore_3003_00000_5_4_percent,1910,1,74.8,74,655,0.34293193717277487,1900,35440,1340,30360,45.6,34640,32120,39.7,335,0.17539267015706805,150,0.078534031413612565,0.01832460732984293,35,0.013089005235602094,25,0,0,0,0,0.3481675392670157,665,235,0.12303664921465969,30,0.1276595744680851,0,NA,0,NA,0,NA,45,0.225,25,0.125,0.12903225806451613,110,0.05759162303664921,0,0
ottawa_ons2022_beacon_hill_south_cardinal_heights_3004_00000_3_4_percent,1445,1,75.1,73.5,460,0.31833910034602075,1435,41800,1200,37400,34.8,40360,37100,31.5,160,0.11072664359861592,50,0.03460207612456748,0.02422145328719723,35,0.010380622837370242,15,0.01384083044982699,20,0,0,0.23529411764705882,340,215,0.14878892733564014,30,0.13953488372093023,0,NA,0,NA,0,NA,25,0.1388888888888889,15,0.08333333333333333,0.07142857142857142,370,0.2560553633217993,0,0
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,1495,1,75.6,75,375,0.2508361204013378,1495,46760,1370,42360,29.3,45320,43160,26.7,105,0.07023411371237458,45,0.030100334448160536,0.016722408026755852,25,0.010033444816053512,15,0.006688963210702341,10,0,0,0.12374581939799331,185,165,0.11073825503355705,15,0.09090909090909091,0,NA,0,NA,0,NA,65,0.43333333333333335,15,0.1,0,35,0.023411371237458192,0,0
ottawa_ons2022_beckwith_3401_00000_1_8_percent,1485,1,73.2,71.5,230,0.15488215488215487,1480,43640,1335,36320,35.1,41800,35240,33.2,85,0.057432432432432436,0,0,0.016891891891891893,25,0.006756756756756757,10,0,0,0,0,0.02027027027027027,30,300,0.20270270270270271,40,0.13333333333333333,0,NA,0,NA,0,NA,105,0.40384615384615385,40,0.15384615384615385,0.06666666666666667,50,0.033783783783783786,0,0
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,1095,1,75.5,74,280,0.2557077625570776,1090,43700,985,36800,34,41500,35500,31.9,55,0.05045871559633028,20,0.01834862385321101,0.013761467889908258,15,0.009174311926605505,10,0,0,0,0,0.06422018348623854,70,135,0.12385321100917432,10,0.07407407407407407,0,NA,0,NA,0,NA,50,0.4,10,0.08,0,10,0.009174311926605505,0,0
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,695,1,73.5,71,250,0.3597122302158273,690,40000,550,35600,37.2,36900,33600,35.6,110,0.15942028985507245,20,0.028985507246376812,0,0,0,0,0,0,0,0,0.18840579710144928,130,125,0.18115942028985507,0,0,0,NA,0,NA,0,NA,35,0.28,10,0.08,0,15,0.021739130434782608,0,0
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,1035,1,75.7,74.5,505,0.48792270531400966,1030,34600,700,32600,44.6,32900,32400,41.8,400,0.3883495145631068,100,0.0970873786407767,0,0,0,0,0,0,0,0,0.2961165048543689,305,110,0.10679611650485436,20,0.18181818181818182,0,NA,0,NA,0,NA,25,0.2777777777777778,15,0.16666666666666666,0,55,0.05339805825242718,0,0
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,1680,1,75.8,74.5,335,0.19940476190476192,1670,52200,1535,49040,27,48720,47800,25.1,55,0.03273809523809524,30,0.017857142857142856,0.005952380952380952,10,0.005952380952380952,10,0,0,0,0,0.09523809523809523,160,255,0.15178571428571427,15,0.058823529411764705,0,NA,0,NA,0,NA,120,0.5,25,0.10416666666666667,0,235,0.13988095238095238,0,0
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,1190,1,74.1,72,205,0.1722689075630252,1165,43700,1045,35500,36.2,39700,34100,32.8,50,0.04201680672268908,60,0.05063291139240506,0.016877637130801686,20,0,0,0.012658227848101266,15,0,0,0.25738396624472576,305,210,0.17721518987341772,45,0.21428571428571427,0,NA,0,NA,0,NA,55,0.34375,10,0.0625,0,75,0.06329113924050633,0,0
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,1155,1,74.6,73,285,0.24675324675324675,1160,35000,895,26250,47.6,34200,27350,43.6,210,0.1810344827586207,0,0,0.034482758620689655,40,0.02586206896551724,30,0.008620689655172414,10,0,0,0.01293103448275862,15,165,0.14224137931034483,25,0.15151515151515152,0,NA,0,NA,0,NA,30,0.21428571428571427,10,0.07142857142857142,0,30,0.02586206896551724,0,0
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,2420,1,77,76,825,0.3409090909090909,2410,45280,2175,40000,32.9,44120,40840,30.2,305,0.12603305785123967,95,0.03925619834710744,0.012396694214876033,30,0.004132231404958678,10,0.008264462809917356,20,0,0,0.1590909090909091,385,235,0.09690721649484536,30,0.1276595744680851,0,NA,0,NA,0,NA,55,0.2682926829268293,35,0.17073170731707318,0.06666666666666667,105,0.04338842975206612,0,0
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,1820,1,76.2,74.5,575,0.3159340659340659,1810,43600,1640,36000,35.3,42480,37080,31.4,145,0.07988980716253444,35,0.01928374655647383,0.013774104683195593,25,0,0,0.013774104683195593,25,0,0,0.1349862258953168,245,210,0.11570247933884298,45,0.21428571428571427,0,NA,0,NA,0,NA,75,0.4838709677419355,0,0,0,80,0.0440771349862259,0,0
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,3165,1,74,72,480,0.15165876777251186,3135,46000,2755,42680,30.3,44440,42520,27.1,170,0.053712480252764615,175,0.05529225908372828,0.01263823064770932,40,0.009478672985781991,30,0.00315955766192733,10,0,0,0.21800947867298578,690,565,0.17851500789889416,75,0.13274336283185842,0,NA,0,NA,0,NA,185,0.37755102040816324,40,0.08163265306122448,0.03333333333333333,75,0.023696682464454975,0,0
ottawa_ons2022_britannia_3015_00000_4_2_percent,1935,1,75.4,74,880,0.45478036175710596,1925,44200,1685,39120,33.8,43600,39960,30.8,260,0.1343669250645995,60,0.031007751937984496,0.015503875968992248,30,0,0,0.012919896640826873,25,0,0,0.11369509043927649,220,250,0.12886597938144329,40,0.16,0,NA,0,NA,0,NA,75,0.36585365853658536,30,0.14634146341463414,0.1111111111111111,100,0.05167958656330749,0,0
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,1405,1,73.2,71.5,160,0.11387900355871886,1375,40120,1115,39600,32.3,38080,41100,27.8,100,0.07142857142857142,180,0.12857142857142856,0.007142857142857143,10,0,0,0,0,0,0,0.39285714285714285,550,250,0.17857142857142858,40,0.16,0,NA,0,NA,0,NA,115,0.5348837209302325,25,0.11627906976744186,0,20,0.014285714285714285,0,0
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,490,1,74.2,72.5,125,0.25510204081632654,490,29500,380,17000,59.2,28700,18200,56,120,0.24489795918367346,0,0,0.05102040816326531,25,0.02040816326530612,10,0.030612244897959183,15,0,0,0,0,75,0.15306122448979592,25,0.3333333333333333,0,NA,0,NA,0,NA,10,0.18181818181818182,20,0.36363636363636365,0,0,0,0,0
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,1505,1,74,73,290,0.19269102990033224,1500,49600,1375,45640,28.8,49000,47440,25.2,50,0.03322259136212625,25,0.016666666666666666,0.023333333333333334,35,0.013333333333333334,20,0.006666666666666667,10,0,0,0.13,195,200,0.13333333333333333,40,0.2,0,NA,0,NA,0,NA,90,0.5625,10,0.0625,0.13333333333333333,490,0.32666666666666666,0,0
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,1400,1,75.6,74,390,0.2785714285714286,1390,49760,1255,47600,28.1,45160,44000,26.9,100,0.07168458781362007,90,0.06428571428571428,0.007142857142857143,10,0,0,0,0,0,0,0.2,280,240,0.17142857142857143,25,0.10416666666666667,0,NA,0,NA,0,NA,55,0.2619047619047619,10,0.047619047619047616,0,45,0.03214285714285714,0,0
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,2360,1,74.3,73,620,0.2627118644067797,2350,41040,2010,33760,38.2,40000,34000,35.2,230,0.09745762711864407,0,0,0.025477707006369428,60,0.014861995753715499,35,0.004246284501061571,10,0,0,0.021231422505307854,50,300,0.12738853503184713,30,0.1,0,NA,0,NA,0,NA,80,0.2962962962962963,10,0.037037037037037035,0.07894736842105263,40,0.016985138004246284,0,0
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,1810,1,74,72.5,710,0.39226519337016574,1800,39080,1380,34080,40.5,35480,32440,37,355,0.19613259668508287,185,0.10192837465564739,0.013774104683195593,25,0.005509641873278237,10,0.008264462809917356,15,0,0,0.2892561983471074,525,335,0.18457300275482094,50,0.14925373134328357,0,NA,0,NA,0,NA,75,0.2631578947368421,15,0.05263157894736842,0,95,0.05234159779614325,0,0
ottawa_ons2022_carp_3021_00000_1_8_percent,1150,1,73.8,73,205,0.1782608695652174,1135,52900,1040,51600,25.2,53100,53000,23,80,0.06956521739130435,30,0.026200873362445413,0.008733624454148471,10,0,0,0,0,0,0,0.05240174672489083,60,225,0.1965065502183406,15,0.06666666666666667,0,NA,0,NA,0,NA,115,0.5476190476190477,15,0.07142857142857142,0.15,20,0.017467248908296942,0,0
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,2110,1,75.4,74,595,0.28199052132701424,2100,43000,1750,38960,35,41880,39080,31.8,235,0.1111111111111111,70,0.03309692671394799,0.028368794326241134,60,0.02127659574468085,45,0.0070921985815602835,15,0,0,0.18203309692671396,385,205,0.09692671394799054,25,0.12195121951219512,0,NA,0,NA,0,NA,50,0.2857142857142857,10,0.05714285714285714,0,655,0.30969267139479906,0,0
ottawa_ons2022_casselman_3602_00000_2_7_percent,640,1,74,73.5,155,0.2421875,645,37700,575,27800,41.8,36700,29500,38,55,0.08527131782945736,0,0,0.046511627906976744,30,0.023255813953488372,15,0.015503875968992248,10,0,0,0.023255813953488372,15,90,0.13953488372093023,10,0.1111111111111111,0,NA,0,NA,0,NA,15,0.1875,20,0.25,0,555,0.8604651162790697,0,0
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,1715,1,74.4,73,295,0.17201166180758018,1710,55550,1590,57000,22.8,54700,57400,20.3,90,0.05263157894736842,80,0.04678362573099415,0.008771929824561403,15,0,0,0.005847953216374269,10,0,0,0.21052631578947367,360,340,0.19883040935672514,30,0.08823529411764706,0,NA,0,NA,0,NA,70,0.22580645161290322,35,0.11290322580645161,0.04081632653061224,30,0.017543859649122806,0,0
ottawa_ons2022_centretown_3024_00000_5_7_percent,4060,1,74.5,73,2070,0.5098522167487685,4030,51350,3320,55250,27,50440,56750,23.9,825,0.2034525277435265,235,0.05788177339901478,0.011083743842364532,45,0.006157635467980296,25,0.003694581280788177,15,0,0,0.19827586206896552,805,680,0.16748768472906403,90,0.1323529411764706,0,NA,0,NA,0,NA,225,0.3813559322033898,30,0.05084745762711865,0,460,0.11330049261083744,0,0
ottawa_ons2022_champlain_3603_00000_2_8_percent,2305,1,74.2,73,520,0.22559652928416485,2300,37760,1905,30320,42,36640,32000,37,335,0.14533622559652928,0,0,0.017391304347826087,40,0.008695652173913044,20,0.008695652173913044,20,0,0,0.008695652173913044,20,350,0.15184381778741865,40,0.11428571428571428,0,NA,0,NA,0,NA,75,0.24193548387096775,45,0.14516129032258066,0.19148936170212766,1310,0.5695652173913044,0,0
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,2220,1,72.8,71.5,275,0.12387387387387387,2205,51900,2045,49920,26,49840,50680,23.1,65,0.029213483146067417,55,0.024774774774774775,0.01126126126126126,25,0.0045045045045045045,10,0.006756756756756757,15,0,0,0.17342342342342343,385,275,0.12387387387387387,30,0.10909090909090909,0,NA,0,NA,0,NA,100,0.40816326530612246,10,0.04081632653061224,0.06896551724137931,560,0.25225225225225223,0,0
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,1530,1,73.2,71.5,205,0.13398692810457516,1500,45560,1290,44320,29.7,44760,46720,25.3,135,0.08823529411764706,85,0.05555555555555555,0.02287581699346405,35,0.006535947712418301,10,0.016339869281045753,25,0,0,0.27450980392156865,420,255,0.16666666666666666,25,0.09803921568627451,0,NA,0,NA,0,NA,90,0.3829787234042553,20,0.0851063829787234,0,440,0.2875816993464052,0,0
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,1085,1,74.2,72.5,105,0.0967741935483871,1060,34100,740,32700,41,30900,33900,35.8,145,0.1336405529953917,285,0.2626728110599078,0,0,0,0,0,0,0,0,0.6405529953917051,695,175,0.16203703703703703,35,0.2,0,NA,0,NA,0,NA,55,0.3793103448275862,35,0.2413793103448276,0,20,0.018433179723502304,0,0
ottawa_ons2022_city_view_3028_00000_4_8_percent,980,1,76.5,75,170,0.17346938775510204,970,41600,845,39100,33.8,41700,38400,31.6,85,0.08673469387755102,40,0.04081632653061224,0.03571428571428571,35,0.025510204081632654,25,0.01020408163265306,10,0,0,0.11734693877551021,115,95,0.09693877551020408,10,0.10526315789473684,0,NA,0,NA,0,NA,20,0.23529411764705882,0,0,0,25,0.025510204081632654,0,0
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,895,1,74.2,73,240,0.2681564245810056,900,67000,845,73800,18,65200,73600,16.1,15,0.01675977653631285,0,0,0.011111111111111112,10,0,0,0.011111111111111112,10,0,0,0.10555555555555556,95,195,0.21787709497206703,10,0.05128205128205128,0,NA,0,NA,0,NA,90,0.4864864864864865,0,0,0.1111111111111111,60,0.06666666666666667,0,0
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,4495,1,73.2,72,955,0.21245828698553948,4485,40400,3915,32400,38.8,38480,32720,35.2,380,0.08453837597330367,10,0.0022271714922048997,0.042316258351893093,190,0.0200445434298441,90,0.017817371937639197,80,0,0,0.01670378619153675,75,665,0.14810690423162584,110,0.16541353383458646,0,NA,0,NA,0,NA,155,0.27927927927927926,75,0.13513513513513514,0.0759493670886076,2965,0.6603563474387528,0,0
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,395,1,73.2,71,125,0.31645569620253167,390,44400,325,40400,34.4,43800,41000,29.8,35,0.08860759493670886,0,0,0.02564102564102564,10,0,0,0.02564102564102564,10,0,0,0,0,75,0.189873417721519,15,0.2,0,NA,0,NA,0,NA,15,0.25,10,0.16666666666666666,0,10,0.02564102564102564,0,0
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,3485,1,73.9,73,640,0.1836441893830703,3485,47560,3215,42160,30.4,46320,43320,26.9,170,0.04871060171919771,40,0.011477761836441894,0.015781922525107604,55,0.005738880918220947,20,0.010043041606886656,35,0,0,0.12195121951219512,425,405,0.11621233859397417,45,0.1111111111111111,0,NA,0,NA,0,NA,160,0.4444444444444444,50,0.1388888888888889,0.07692307692307693,845,0.242467718794835,0,0
ottawa_ons2022_corkery_3033_00000_2_5_percent,525,1,73.4,71.5,60,0.11428571428571428,520,46000,475,40600,31.4,46600,42800,27.6,30,0.05714285714285714,0,0,0.028846153846153848,15,0,0,0.019230769230769232,10,0,0,0.019230769230769232,10,90,0.17307692307692307,10,0.1111111111111111,0,NA,0,NA,0,NA,45,0.5625,15,0.1875,0,0,0,0,0
ottawa_ons2022_cornwall_3802_00000_2_5_percent,10905,1,74.8,73.5,3525,0.32324621733149933,10885,34880,8445,25580,48.6,33480,26240,45,1990,0.18248509857863365,80,0.007332722273143905,0.027956003666361137,305,0.01833180568285976,200,0.008249312557286892,90,0,0,0.02612282309807516,285,1070,0.09812012838147639,165,0.1542056074766355,0,NA,0,NA,0,NA,100,0.11049723756906077,135,0.14917127071823205,0.06790123456790123,1940,0.1778185151237397,0,0
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,1595,1,74.9,74,335,0.21003134796238246,1595,48360,1425,45400,30,47520,45720,27.3,85,0.05329153605015674,45,0.028125,0.00625,10,0,0,0.00625,10,0,0,0.1625,260,210,0.13166144200626959,35,0.16666666666666666,0,NA,0,NA,0,NA,80,0.4444444444444444,15,0.08333333333333333,0,40,0.025,0,0
ottawa_ons2022_crestview_tanglewood_3035_00000_1_4_percent,1535,1,75.3,74,290,0.18892508143322476,1525,44280,1345,38800,33.9,42560,39160,30.5,65,0.042483660130718956,40,0.026143790849673203,0,0,0,0,0,0,0,0,0.12091503267973856,185,235,0.15359477124183007,35,0.14893617021276595,0,NA,0,NA,0,NA,65,0.325,35,0.175,0,55,0.03594771241830065,0,0
ottawa_ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,995,1,75,74,180,0.18090452261306533,990,58400,910,58500,22.4,58000,59600,19.3,30,0.030303030303030304,15,0.01507537688442211,0.01507537688442211,15,0.010050251256281407,10,0,0,0,0,0.09045226130653267,90,135,0.13636363636363635,20,0.14814814814814814,0,NA,0,NA,0,NA,50,0.43478260869565216,25,0.21739130434782608,0.15384615384615385,40,0.04020100502512563,0,0
ottawa_ons2022_cumberland_3037_00000_1_2_percent,940,1,73.6,72.5,110,0.11702127659574468,935,50600,835,50500,26.7,50000,52200,23.1,30,0.03208556149732621,15,0.015957446808510637,0.026595744680851064,25,0.015957446808510637,15,0,0,0,0,0.026595744680851064,25,165,0.17647058823529413,0,0,0,NA,0,NA,0,NA,60,0.36363636363636365,30,0.18181818181818182,0,285,0.30319148936170215,0,0
ottawa_ons2022_deep_river_3705_00000_2_4_percent,1065,1,74.7,74,280,0.26291079812206575,1065,45400,950,41500,30,43900,40800,28.4,80,0.07511737089201878,10,0.009345794392523364,0.028037383177570093,30,0.014018691588785047,15,0.014018691588785047,15,0,0,0.04205607476635514,45,100,0.09345794392523364,10,0.1,0,NA,0,NA,0,NA,30,0.3157894736842105,0,0,0,25,0.02336448598130841,0,0
ottawa_ons2022_drummond_north_elmsley_3403_00000_2_7_percent,2000,1,73.6,72,340,0.17,2005,41960,1735,37600,34.4,42400,39080,30.7,180,0.09,0,0,0.0199501246882793,40,0.007481296758104738,15,0.012468827930174564,25,0,0,0.014962593516209476,30,335,0.16708229426433915,35,0.1044776119402985,0,NA,0,NA,0,NA,95,0.3220338983050847,20,0.06779661016949153,0.07692307692307693,15,0.007481296758104738,0,0
ottawa_ons2022_dunrobin_3038_00000_2_2_percent,1020,1,73.3,71,110,0.10784313725490197,1015,52200,975,51600,23.6,53600,55400,20.3,40,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0.03940886699507389,40,215,0.2107843137254902,30,0.13953488372093023,0,NA,0,NA,0,NA,105,0.5675675675675675,25,0.13513513513513514,0,15,0.014705882352941176,0,0
ottawa_ons2022_east_hawkesbury_3605_00000_2_2_percent,755,1,73.3,72,180,0.23841059602649006,745,34700,580,26600,47,31600,26200,42.6,195,0.26,0,0,0.019867549668874173,15,0.019867549668874173,15,0,0,0,0,0.019867549668874173,15,130,0.17333333333333334,20,0.15384615384615385,0,NA,0,NA,0,NA,35,0.3181818181818182,35,0.3181818181818182,0.13333333333333333,380,0.5033112582781457,0,0
ottawa_ons2022_edwards_carlsbad_springs_3039_00000_5_6_percent,645,1,73.9,72,85,0.13178294573643412,650,37700,565,29700,40,37500,30100,37.2,35,0.05426356589147287,20,0.03076923076923077,0.023076923076923078,15,0.015384615384615385,10,0,0,0,0,0.06153846153846154,40,85,0.13178294573643412,0,0,0,NA,0,NA,0,NA,25,0.29411764705882354,20,0.23529411764705882,0,75,0.11538461538461539,0,0
ottawa_ons2022_elmvale_canterbury_3040_00000_2_0_percent,1635,1,75.7,74,480,0.29357798165137616,1625,43960,1445,36280,35.8,42200,37320,32.2,160,0.09785932721712538,50,0.03048780487804878,0.01524390243902439,25,0.009146341463414634,15,0,0,0,0,0.13414634146341464,220,240,0.14634146341463414,35,0.14583333333333334,0,NA,0,NA,0,NA,70,0.35,25,0.125,0,180,0.10975609756097561,0,0
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,975,1,75,73,260,0.26666666666666666,970,39200,750,33800,41,38500,36700,36,150,0.15384615384615385,105,0.10714285714285714,0,0,0,0,0,0,0,0,0.2755102040816326,270,135,0.1377551020408163,10,0.07407407407407407,0,NA,0,NA,0,NA,35,0.28,40,0.32,0,65,0.0663265306122449,0,0
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,2825,1,72.6,71.5,375,0.13274336283185842,2825,50240,2540,48760,27.2,49760,51200,23.1,160,0.05673758865248227,75,0.02654867256637168,0.019469026548672566,55,0.017699115044247787,50,0,0,0,0,0.19823008849557522,560,495,0.17553191489361702,45,0.09090909090909091,0,NA,0,NA,0,NA,205,0.45555555555555555,15,0.03333333333333333,0.1,660,0.2336283185840708,0,0
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,975,1,73.5,72.5,130,0.13333333333333333,965,40000,745,38200,35.2,37500,38600,30.9,90,0.09230769230769231,150,0.15463917525773196,0.010309278350515464,10,0.010309278350515464,10,0,0,0,0,0.4536082474226804,440,155,0.15979381443298968,15,0.0967741935483871,0,NA,0,NA,0,NA,35,0.2413793103448276,40,0.27586206896551724,0,95,0.0979381443298969,0,0
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,840,1,76.1,74.5,200,0.23809523809523808,825,49900,765,43500,30.4,47500,43800,27.7,55,0.06547619047619048,35,0.041666666666666664,0.011904761904761904,10,0.011904761904761904,10,0,0,0,0,0.17857142857142858,150,150,0.17857142857142858,15,0.1,0,NA,0,NA,0,NA,75,0.5357142857142857,0,0,0,10,0.011904761904761904,0,0
