name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,3255,0.3016682113067655,53.8,56.4,1220,0.11306765523632993,10655,47360,9735,51200,17.7,44960,50840,13.6,935,0.08665430954587582,10,9.267840593141798e-4,0.03614457831325301,390,0.018999073215940687,205,0.016682113067655237,180,0,0,0.026876737720111215,290,6740,0.6246524559777572,570,0.08456973293768547,585,0.08764044943820225,6090,0.9123595505617977,4295,0.6434456928838951,1335,0.21654501216545013,795,0.12895377128953772,0.07596253902185224,1995,0.18489341983317886,855,0.07924003707136237
ottawa_ons2022_south_keys_3105_00000_2_1_percent,650,0.2801724137931034,49.6,49.2,395,0.17025862068965517,2270,42440,2075,42440,21.1,39400,42760,14.4,225,0.09698275862068965,20,0.008620689655172414,0.017241379310344827,40,0.008620689655172414,20,0.004310344827586207,10,0.004310344827586207,10,0.3146551724137931,730,1365,0.5883620689655172,230,0.1684981684981685,70,0.05555555555555555,1190,0.9444444444444444,880,0.6984126984126984,415,0.36403508771929827,110,0.09649122807017543,0.0763888888888889,145,0.0625,410,0.17672413793103448
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,2975,0.27546296296296297,52.8,55.2,1100,0.10185185185185185,10720,45000,9730,47480,18.5,43680,48920,14.2,795,0.07361111111111111,0,0,0.031018518518518518,335,0.020370370370370372,220,0.008333333333333333,90,9.25925925925926e-4,10,0.01898148148148148,205,6730,0.6231481481481481,420,0.06240713224368499,720,0.10227272727272728,6315,0.8970170454545454,4505,0.6399147727272727,950,0.15055467511885895,805,0.12757527733755944,0.08239700374531835,655,0.060648148148148145,795,0.07361111111111111
ottawa_ons2022_stittsville_3106_00000_1_1_percent,3720,0.22109955423476968,50.3,50.8,1235,0.07340267459138188,16650,60950,15800,73200,9.5,57900,71100,7.1,390,0.023179791976225855,75,0.004456327985739751,0.021984551396316103,370,0.010398098633392751,175,0.011586452762923352,195,0,0,0.12834224598930483,2160,11485,0.6824123588829472,930,0.08097518502394427,385,0.03439035283608754,10815,0.9660562751228227,9235,0.8249218401071907,5020,0.47560397915679775,845,0.08005684509711038,0.05172413793103448,410,0.0243612596553773,1905,0.11322436849925706
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,690,0.09019607843137255,41.4,38,445,0.05816993464052288,7480,55350,6970,65100,10,51750,63650,6.2,300,0.0392156862745098,255,0.033355134074558535,0.012426422498364944,95,0.006540222367560497,50,0.005886200130804447,45,0,0,0.5166775670372793,3950,6140,0.8031393067364291,570,0.09283387622149837,190,0.030230708035003977,6090,0.9689737470167065,5215,0.8297533810660302,2815,0.5053859964093357,420,0.07540394973070018,0.05390334572490706,305,0.03989535644211903,675,0.08823529411764706
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,1240,0.13276231263383298,45.5,43.2,860,0.09207708779443255,9230,58150,8615,70100,9.1,55200,68400,5.9,390,0.0417558886509636,110,0.011771000535045479,0.01980728051391863,185,0.010706638115631691,100,0.006959314775160599,65,0,0,0.2944325481798715,2750,7175,0.7677902621722846,585,0.08153310104529617,250,0.03465003465003465,6960,0.9646569646569647,5900,0.8177408177408177,3295,0.49962092494313876,445,0.06747536012130402,0.054878048780487805,290,0.03103263777421081,895,0.09582441113490364
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,2370,0.1234375,44.7,43.2,1375,0.07161458333333333,18870,56950,17520,68100,10.4,53450,66400,6.2,990,0.0515625,575,0.029947916666666668,0.014583333333333334,280,0.0049479166666666664,95,0.00859375,165,0,0,0.5096354166666667,9785,14570,0.7588541666666667,1265,0.08682223747426218,470,0.03177822853279243,14320,0.9682217714672076,12270,0.8296146044624746,6430,0.4832769635475385,1000,0.0751597143930853,0.06568265682656826,830,0.043229166666666666,2035,0.10598958333333333
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,1645,0.34450261780104713,56.2,59.2,505,0.10575916230366492,4710,44160,4185,47440,20.3,43000,47200,16.2,440,0.09214659685863874,0,0,0.027253668763102725,130,0.013626834381551363,65,0.012578616352201259,60,0,0,0.008385744234800839,40,2555,0.5350785340314136,280,0.1095890410958904,305,0.10758377425044091,2525,0.890652557319224,1670,0.5890652557319224,505,0.22246696035242292,325,0.14317180616740088,0.14204545454545456,70,0.014675052410901468,300,0.06282722513089005
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,1950,0.1902439024390244,48.8,49.2,1035,0.10097560975609757,10145,47680,9415,51800,14.9,44800,51080,11.1,655,0.06390243902439025,15,0.0014627011214041932,0.0424183325207216,435,0.01657727937591419,170,0.019990248659190638,205,0.0014627011214041932,15,0.029741589468551925,305,7485,0.7302439024390244,375,0.050100200400801605,725,0.09725016767270288,6725,0.9020791415157612,4725,0.6338028169014085,2005,0.2819971870604782,1175,0.16526019690576652,0.07850834151128558,6070,0.5919063871282302,850,0.08292682926829269
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,1095,0.2840466926070039,52.2,52.4,400,0.10376134889753567,3800,56350,3520,64600,13.3,52850,62550,10,155,0.040207522697795074,45,0.011673151750972763,0.023346303501945526,90,0.01556420233463035,60,0.005188067444876783,20,0,0,0.1880674448767834,725,2405,0.6246753246753247,270,0.11226611226611227,160,0.06666666666666667,2245,0.9354166666666667,1885,0.7854166666666667,1010,0.4719626168224299,175,0.08177570093457943,0.04888888888888889,115,0.029831387808041506,365,0.0946822308690013
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,1675,0.1908831908831909,46.8,43.6,2510,0.28603988603988606,8625,46080,7465,51850,17.3,42200,50320,12.6,1395,0.15906499429874574,65,0.007407407407407408,0.062108262108262105,545,0.02792022792022792,245,0.022222222222222223,195,0.008547008547008548,75,0.22108262108262108,1940,5735,0.6539338654503991,615,0.10723626852659111,725,0.11562998405103668,5545,0.8843700159489634,4395,0.7009569377990431,2005,0.3916015625,585,0.1142578125,0.06645056726094004,2225,0.2535612535612536,825,0.09401709401709402
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,1620,0.2577565632458234,49.5,49.2,2050,0.3261734287987271,6160,37840,5080,38320,26.8,34200,38280,19.6,1320,0.2100238663484487,110,0.017501988862370723,0.05250596658711217,330,0.031026252983293555,195,0.015910898965791568,100,0.005568814638027049,35,0.30708035003977724,1930,3680,0.5855210819411297,580,0.15760869565217392,540,0.1341614906832298,3485,0.8658385093167702,2535,0.6298136645962733,985,0.317741935483871,360,0.11612903225806452,0.057007125890736345,1760,0.28003182179793157,640,0.10182975338106603
ottawa_ons2022_vars_3113_00000_1_2_percent,460,0.2,50.2,51.6,175,0.07608695652173914,2280,51120,2105,58200,12.2,48240,58400,9.1,120,0.05228758169934641,0,0,0.061002178649237473,140,0.02832244008714597,65,0.030501089324618737,70,0,0,0.0196078431372549,45,1565,0.681917211328976,70,0.04472843450479233,145,0.08950617283950617,1480,0.9135802469135802,1075,0.6635802469135802,485,0.32441471571906355,225,0.1505016722408027,0.04926108374384237,905,0.39433551198257083,220,0.09565217391304348
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,345,0.17037037037037037,45.6,42.8,370,0.18271604938271604,2000,51200,1735,60950,14.6,48520,60650,10.2,245,0.12098765432098765,35,0.01728395061728395,0.027160493827160494,55,0.01728395061728395,35,0.009876543209876543,20,0,0,0.4246913580246914,860,1335,0.6592592592592592,95,0.07116104868913857,105,0.07241379310344828,1345,0.9275862068965517,1160,0.8,515,0.4153225806451613,90,0.07258064516129033,0.04827586206896552,500,0.24691358024691357,230,0.11358024691358025
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,1320,0.17886178861788618,44.7,39.6,2450,0.3319783197831978,7195,44800,5985,53050,17.4,40080,49000,12,1685,0.22831978319783197,405,0.054878048780487805,0.034552845528455285,255,0.018292682926829267,135,0.01016260162601626,75,0.0040650406504065045,30,0.31097560975609756,2295,5035,0.6822493224932249,630,0.12512413108242304,525,0.1024390243902439,4600,0.8975609756097561,3810,0.7434146341463415,2145,0.4875,390,0.08863636363636364,0.07300884955752213,505,0.06842818428184282,930,0.12601626016260162
ottawa_ons2022_westboro_3116_00000_4_2_percent,2525,0.2485236220472441,50.1,48.8,2740,0.26968503937007876,10010,65100,9155,84000,9.2,62900,81000,6.9,1180,0.11619891678975874,130,0.012795275590551181,0.02214566929133858,225,0.008858267716535433,90,0.011318897637795276,115,0,0,0.1934055118110236,1965,6770,0.6663385826771654,525,0.0775480059084195,260,0.03732950466618808,6705,0.9626704953338119,6035,0.8664752333094041,3540,0.5668534827862289,285,0.045636509207365894,0.03932584269662921,500,0.04921259842519685,665,0.0654527559055118
ottawa_ons2022_whitehaven_woodpark_glabar_park_3117_00000_2_7_percent,3105,0.33676789587852496,54.3,56.8,2340,0.25379609544468545,9085,54150,8240,62950,14.7,51550,63200,11.2,1030,0.11171366594360087,110,0.01193058568329718,0.023318872017353578,215,0.0113882863340564,105,0.009761388286334056,90,0,0,0.18329718004338394,1690,5225,0.5670103092783505,505,0.09665071770334928,395,0.07495256166982922,4870,0.9240986717267552,4030,0.7647058823529411,2075,0.43915343915343913,375,0.07936507936507936,0.07210626185958255,350,0.03796095444685466,845,0.09164859002169197
ottawa_ons2022_whitewater_region_3719_00000_3_1_percent,1565,0.28046594982078854,53,55.6,725,0.12992831541218638,5520,42800,4905,44360,20.8,41000,44640,16.4,590,0.1057347670250896,0,0,0.07533632286995516,420,0.04663677130044843,260,0.02780269058295964,155,0,0,0.017937219730941704,100,3320,0.5955156950672645,255,0.07680722891566265,280,0.07810320781032078,3310,0.9232914923291492,2240,0.6248256624825662,520,0.16965742251223492,370,0.12071778140293637,0.08858267716535433,110,0.019730941704035873,430,0.07706093189964158
ottawa_oeycfc_1_alta_vista_00000_4_4_percent,5350,0.22588135951023855,48.8,48,3595,0.15178382942790797,23265,52100,20845,62400,14.2,49160,60200,10.3,2455,0.10365210048553937,510,0.021528070915998312,0.02237703187671522,530,0.010766307789740342,255,0.009288579269579903,220,0.001266624445851805,30,0.32890014777285204,7790,15180,0.6407766990291263,1585,0.1044137022397892,1485,0.09624108878807518,13940,0.9034348671419313,11410,0.7394685677252106,5995,0.44097094520044133,1270,0.09341669731518941,0.03963011889035667,2345,0.09898691430983537,2910,0.12286257124762508
ottawa_oeycfc_3_beaconhill_00000_2_5_percent,3900,0.2674897119341564,51,50.8,1865,0.12791495198902605,14370,52000,12995,58750,15.4,49160,58500,11.1,935,0.06410695920466232,135,0.009256085018854988,0.030167980802194034,440,0.01748371614672609,255,0.010970174837161468,160,0,0,0.2985944463489887,4355,8865,0.6078162495714775,980,0.11054709531866892,715,0.078961899503037,8340,0.921038100496963,6780,0.7487575924903368,3340,0.42358909321496513,690,0.08750792644261256,0.05679287305122494,2790,0.1912924237230031,1630,0.11179698216735254
ottawa_oeycfc_4_beaverbrook_marchwood_00000_1_6_percent,2860,0.2946934569809377,53.6,54.8,1015,0.10458526532715096,9540,60550,8990,73100,10.7,57200,71000,8,590,0.0607621009268795,135,0.013910355486862442,0.018031942297784646,175,0.00927357032457496,90,0.006697578567748583,65,0,0,0.2663575476558475,2585,5980,0.6161772282328697,595,0.09949832775919733,170,0.02888700084961767,5715,0.9711129991503823,4965,0.8436703483432455,2815,0.5227483751160631,370,0.06870937790157845,0.05697445972495088,265,0.02730551262235961,965,0.0994332818134982
ottawa_oeycfc_5_bells_corners_00000_1_9_percent,1780,0.2386058981233244,50.5,52,1165,0.15616621983914208,7355,45560,6585,49080,17.8,41920,47200,13.1,545,0.07305630026809651,50,0.006702412868632708,0.030160857908847184,225,0.014745308310991957,110,0.013404825737265416,100,0.0013404825737265416,10,0.20040214477211796,1495,4810,0.6447721179624665,505,0.104989604989605,460,0.09283551967709384,4495,0.9071644803229062,3405,0.6871846619576185,1575,0.36627906976744184,415,0.09651162790697675,0.05514705882352941,190,0.02546916890080429,725,0.09718498659517426
ottawa_oeycfc_7_blossom_park_00000_2_8_percent,2470,0.17412759957701798,46.9,46,1545,0.1089178709904829,13840,45520,12040,50040,18.7,41840,49200,12.8,1365,0.09619450317124736,385,0.027131782945736434,0.023960535588442564,340,0.013742071881606765,195,0.00810429880197322,115,7.047216349541931e-4,10,0.4309372797744891,6115,9245,0.6515151515151515,1045,0.11303407247160627,1120,0.11239337681886603,8850,0.8881083793276467,6555,0.657802308078274,2730,0.3329268292682927,985,0.12012195121951219,0.04511970534069982,1140,0.080338266384778,1755,0.1237222418047233
ottawa_oeycfc_8_bridlewood_00000_1_2_percent,3165,0.16280864197530864,47.5,47.2,1345,0.0691872427983539,19230,56950,17995,67600,10.1,53900,66000,7,825,0.04243827160493827,255,0.013113911031113397,0.01799948572897917,350,0.01131396245821548,220,0.0061712522499357166,120,0,0,0.28079197737207506,5460,14385,0.7399691358024691,1245,0.08654848800834203,515,0.03656372026979056,13570,0.9634362797302094,11625,0.825346112886049,6520,0.4961948249619482,860,0.0654490106544901,0.046934140802422405,805,0.04139881717665209,2190,0.11265432098765432
ottawa_oeycfc_10_carleton_heights_00000_3_7_percent,1415,0.19544198895027623,45,41.6,1205,0.1664364640883978,7010,47080,6370,53000,15.7,40920,51040,10.1,845,0.11671270718232044,190,0.026243093922651933,0.022099447513812154,160,0.010359116022099447,75,0.007596685082872928,55,0,0,0.356353591160221,2580,4780,0.6602209944751382,640,0.13389121338912133,405,0.09518213866039953,3855,0.9059929494712103,3135,0.736780258519389,1595,0.3852657004830918,395,0.095410628019323665,0.0482897384305835,285,0.0393646408839779,1570,0.21685082872928177
ottawa_oeycfc_11_carlington_00000_4_7_percent,1320,0.14457831325301204,44.9,42.4,2235,0.2447973713033954,8915,41000,7250,44480,23,36800,43560,15.7,1785,0.19561643835616438,200,0.02190580503833516,0.04326396495071194,395,0.023548740416210297,215,0.012048192771084338,110,0.004928806133625411,45,0.35870755750273825,3275,6000,0.6571741511500547,875,0.14583333333333334,905,0.13670694864048338,5715,0.8632930513595166,4285,0.6472809667673716,1820,0.3551219512195122,545,0.10634146341463414,0.05,600,0.06571741511500548,1190,0.1303395399780942
ottawa_oeycfc_14_centre_town_00000_5_8_percent,3960,0.13894736842105262,42.2,36.4,12045,0.4226315789473684,28060,57950,25655,72600,9.3,49720,62600,6.3,4430,0.15543859649122807,300,0.010524469391334853,0.028065251710226276,800,0.01368181020873531,390,0.011576916330468338,330,0.0017540782318891423,50,0.2583757235572707,7365,21580,0.7570601648833538,2180,0.1010194624652456,965,0.04620541058175724,19915,0.9535551831457985,17415,0.8338520469236294,11170,0.5757731958762886,735,0.03788659793814433,0.03799019607843137,2280,0.07998596737414489,3665,0.12859649122807018
ottawa_oeycfc_19_copeland_00000_3_4_percent,5600,0.25236593059936907,50.4,50.4,4180,0.18837314105452907,21840,55500,20145,65700,12.2,53500,66000,8.8,1910,0.08609420779806175,370,0.016677935542032906,0.025467658327698896,565,0.012846517917511832,285,0.009916610322289835,220,9.01510029299076e-4,20,0.2398016677935542,5320,14210,0.6405228758169934,1450,0.10204081632653061,840,0.05907172995780591,13385,0.9412798874824191,11420,0.8030942334739803,6050,0.47413793103448276,965,0.07562695924764891,0.046546546546546545,905,0.04079332882578319,2370,0.106804867057233
ottawa_oeycfc_21_cyrville_00000_2_6_percent,2285,0.18243512974051895,46.4,44.4,1710,0.13652694610778443,12270,43800,10665,47040,19.7,40840,47840,13.6,1275,0.10179640718562874,240,0.019154030327214685,0.040702314445331206,510,0.026336791699920193,330,0.01077414205905826,135,0.0015961691939345571,20,0.42418196328810853,5315,8175,0.6524341580207502,860,0.10519877675840979,895,0.10376811594202899,7730,0.896231884057971,5785,0.6707246376811594,2600,0.35543403964456594,755,0.10321257689678742,0.05307855626326964,2345,0.1871508379888268,1615,0.12894211576846307
ottawa_oeycfc_22_dalhousie_00000_5_8_percent,1870,0.1616248919619706,43.6,38.4,3885,0.3357821953327571,11290,48880,9795,58500,13.9,43360,53200,9.6,2360,0.20388768898488122,475,0.04105445116681072,0.028089887640449437,325,0.01512532411408816,175,0.008210890233362144,95,0.003025064822817632,35,0.30682800345721695,3550,8180,0.7070008643042351,950,0.11613691931540342,645,0.07904411764705882,7515,0.9209558823529411,6400,0.7843137254901961,3730,0.5159059474412172,530,0.07330567081604426,0.06160458452722063,780,0.06741573033707865,1540,0.1331028522039758
ottawa_oeycfc_23_glebe_00000_4_1_percent,2400,0.24831867563372995,49.1,49.2,1895,0.19606828763579928,9550,71400,9205,95100,6.8,70400,93600,4.7,685,0.07087428867046043,45,0.004653567735263702,0.016028955532574975,155,0.00982419855222337,95,0.004653567735263702,45,0.001034126163391934,10,0.11789038262668046,1140,6740,0.6970010341261634,620,0.09198813056379822,90,0.015,5905,0.9841666666666666,5490,0.915,3440,0.5620915032679739,230,0.03758169934640523,0.02824858757062147,520,0.05377456049638056,1275,0.13191929643041903
ottawa_oeycfc_28_hunt_club_east_00000_2_9_percent,4430,0.17561942517343904,46.5,46,3140,0.1244796828543112,24670,42560,21025,46520,20.7,39360,46320,13.6,3055,0.1211340206185567,685,0.027160983346550358,0.014274385408406027,360,0.008326724821570182,210,0.004163362410785091,105,3.965107057890563e-4,10,0.5249801744647106,13240,16310,0.6467089611419509,2225,0.1364193746167995,1835,0.10765620416544441,15205,0.8920504546787914,11505,0.6749779994133177,4830,0.34279630943931866,1520,0.1078779276082328,0.04782608695652174,2060,0.0816812053925456,3750,0.14866204162537167
ottawa_oeycfc_29_hunt_club_west_00000_2_0_percent,3675,0.2922465208747515,51.5,52,1450,0.11530815109343936,12395,54050,11255,61450,14.8,49480,59600,11.3,940,0.07472178060413355,150,0.011928429423459244,0.019880715705765408,250,0.009940357852882704,125,0.00874751491053678,110,0,0,0.3467196819085487,4360,7480,0.5945945945945946,870,0.1163101604278075,475,0.06367292225201072,6990,0.9369973190348525,5745,0.7701072386058981,2715,0.41074130105900153,710,0.10741301059001512,0.04896907216494845,875,0.06958250497017893,1440,0.11451292246520875
ottawa_oeycfc_30_katimavik_hazeldean_00000_2_4_percent,4320,0.22012738853503186,49.8,49.2,2275,0.1159235668789809,19245,55050,17865,64600,11.3,52050,62400,8.2,1135,0.05781966377992868,605,0.030828025477707008,0.012229299363057325,240,0.005859872611464968,115,0.004840764331210191,95,0,0,0.3821656050955414,7500,13010,0.6629299363057325,1210,0.0930053804765565,525,0.03928170594837262,12845,0.9610924055368499,11110,0.831275720164609,6000,0.5084745762711864,730,0.06186440677966102,0.04600694444444445,645,0.03286624203821656,1940,0.09885350318471338
ottawa_oeycfc_31_lower_town_00000_7_6_percent,1515,0.13630229419703105,42.3,37.6,4020,0.3616734143049933,10790,47520,9515,55450,14.3,43200,53900,9.1,2355,0.21178057553956833,100,0.008992805755395683,0.03237410071942446,360,0.018884892086330936,210,0.011241007194244604,125,0.0013489208633093526,15,0.3439748201438849,3825,7760,0.697841726618705,975,0.12564432989690721,555,0.07156673114119923,7200,0.9284332688588007,6205,0.8001289490651193,3370,0.496683861459101,455,0.06705969049373618,0.04881656804733728,2060,0.18525179856115107,1845,0.1659919028340081
ottawa_oeycfc_33_nepean_central_00000_2_2_percent,5415,0.2424988804299149,49.9,50.4,2440,0.10927004030452306,22015,54050,20300,62450,13.3,50920,61250,9.6,1405,0.06290575330199238,345,0.015450067174205105,0.0219435736677116,490,0.010300044782803403,230,0.009180474697716077,205,0.0013434841021047917,30,0.27832512315270935,6215,14345,0.6424093148231079,1570,0.1094457999302893,865,0.06078706957132818,13360,0.9388615600843289,11145,0.7832044975404076,5515,0.43187157400156617,1260,0.09866875489428348,0.04659248956884562,710,0.03179579041648007,2685,0.12024182713837886
ottawa_oeycfc_34_nepean_east_00000_3_2_percent,7225,0.243143193673229,48.4,46.8,3920,0.13191990577149587,29090,46680,26365,51000,17.1,43560,50920,12.3,2870,0.09658421672555949,480,0.016150740242261104,0.02388963660834455,710,0.013458950201884253,400,0.008243606998654104,245,0.0018506056527590848,55,0.3137617765814266,9325,18630,0.6268506056527591,2045,0.10976918947933441,1520,0.08301474604041507,16790,0.916985253959585,13065,0.7135445111960678,6110,0.36840518540850165,2000,0.12059089538739826,0.05701964542405367,1080,0.03633916554508748,4185,0.1408379606259465
ottawa_oeycfc_2_bayshore_crystal_bay_00000_3_6_percent,1890,0.20421393841166938,46.9,44,1140,0.12317666126418152,8965,47440,7830,53900,16.4,43440,52000,11.8,815,0.08810810810810811,170,0.018368449486763912,0.02377093462992977,220,0.014046461372231226,130,0.00864397622906537,80,0,0,0.4473257698541329,4140,5930,0.6410810810810811,765,0.12900505902192244,525,0.08413461538461539,5710,0.9150641025641025,4680,0.75,2045,0.3959341723136496,515,0.09970958373668926,0.07269789983844911,425,0.045921123716909776,1125,0.12155591572123177
ottawa_oeycfc_26_half_moon_bay_stonebridge_00000_1_5_percent,2785,0.12539396668167493,45.1,43.6,1345,0.06055830706888789,21805,58300,20265,70700,10,54400,67900,6,1035,0.04659014179608373,645,0.029040972534894193,0.014182800540297164,315,0.004502476361999099,100,0.008329581269698334,185,0,0,0.4954975236380009,11005,16830,0.7577667717244484,1460,0.08674985145573381,645,0.03803066037735849,16315,0.9619693396226415,13990,0.8248820754716981,7375,0.47983083929733245,1180,0.07677293428757319,0.060797973400886635,925,0.04164790634849167,2475,0.11143628995947771
ottawa_oeycfc_37_orleans_south_00000_1_4_percent,5535,0.20105339629495098,48.7,49.2,2015,0.07319288049400653,27180,56300,25630,65100,11.4,52850,63600,8,1040,0.03777011076811331,220,0.007991282237559027,0.02687976752633491,740,0.010897203051216855,300,0.01452960406828914,400,3.632401017072285e-4,10,0.30276062477297494,8335,18695,0.6789540584710368,1605,0.08585183204065258,830,0.0440084835630965,18035,0.9562566277836692,14840,0.7868504772004242,7600,0.4447045055588063,1435,0.0839672322995904,0.048327137546468404,7035,0.2555394115510352,3130,0.11369415183436252
ottawa_oeycfc_32_metcalfe_osgoode_greely_00000_1_4_percent,3835,0.203125,50.3,51.6,1090,0.057733050847457626,18705,59400,17600,72200,10,56650,70100,7.2,780,0.0413135593220339,125,0.006619009796134498,0.027270320360074134,515,0.014561821551495897,275,0.011384696849351337,215,7.942811755361397e-4,15,0.08975377283558379,1695,13340,0.7063807254434736,980,0.0734632683658171,925,0.07007575757575757,12280,0.9303030303030303,9555,0.7238636363636364,4715,0.38162687171185755,1625,0.13152569809793604,0.036817882971729124,915,0.048451151707704525,1845,0.09772245762711865
ottawa_oeycfc_39_ottawa_north_east_00000_3_7_percent,4760,0.2621145374449339,50.7,50.8,4070,0.22411894273127753,17885,45880,15275,51450,19.3,42600,50960,14.3,2655,0.14620044052863437,270,0.01486784140969163,0.03909691629955947,710,0.01817180616740088,330,0.016519823788546256,300,0.003303964757709251,60,0.3169052863436123,5755,10675,0.587830396475771,1230,0.11522248243559718,1305,0.11172945205479452,10375,0.8882705479452054,8185,0.7007705479452054,3590,0.38009528851244045,865,0.09158284806776072,0.06099656357388316,5125,0.2822136563876652,1720,0.0947136563876652
ottawa_oeycfc_40_ottawa_south_00000_3_2_percent,1505,0.22263313609467456,49.6,50.4,780,0.11538461538461539,6680,79100,6420,102600,6.4,73900,96500,4.8,310,0.04585798816568047,15,0.0022205773501110288,0.01776461880088823,120,0.010362694300518135,70,0.0051813471502590676,35,0,0,0.13471502590673576,910,4625,0.6846780162842339,425,0.0918918918918919,65,0.015240328253223915,4200,0.984759671746776,3925,0.9202813599062134,2565,0.6107142857142858,220,0.05238095238095238,0.036923076923076927,420,0.06217616580310881,985,0.14571005917159763
ottawa_oeycfc_41_ottawa_west_00000_3_4_percent,4260,0.2044636429085673,47.9,45.6,5395,0.2589392848572114,20590,68200,19105,88000,8,63150,81500,5.9,1855,0.08903287736981041,230,0.011041766682669226,0.022083533365338453,460,0.011041766682669226,230,0.007921267402784446,165,0.001200192030724916,25,0.17834853576572252,3715,14915,0.7160345655304848,1195,0.08012068387529332,500,0.03343363423604146,14455,0.9665663657639585,12835,0.8582413908391843,8085,0.5895005468465184,610,0.044476850164053956,0.03587443946188341,1090,0.05232837253960634,1620,0.07775377969762419
ottawa_oeycfc_42_overbrook_00000_5_8_percent,1625,0.20236612702366127,48,46.8,1740,0.21668742216687423,7840,41520,6305,45440,24.4,38400,45760,17.2,1540,0.1917808219178082,140,0.017434620174346202,0.031133250311332503,250,0.016811955168119553,135,0.00809464508094645,65,0.0037359900373599006,30,0.3586550435865504,2880,4470,0.5566625155666252,685,0.15324384787472037,925,0.16988062442607896,4510,0.8282828282828283,3415,0.6271808999081726,1255,0.33201058201058203,465,0.12301587301587301,0.07768924302788845,1755,0.21855541718555418,960,0.11955168119551682
ottawa_oeycfc_43_pinecrest_queensway_00000_3_8_percent,6720,0.24714968738506804,49.1,48,6125,0.22526664214784847,26645,42840,23200,46400,20.5,37520,45760,15,3665,0.13479220301581463,425,0.015630746598013976,0.029790364104450167,810,0.014527399779330636,395,0.011769032732622288,320,0.0011033468186833395,30,0.30121368150055167,8190,16595,0.610334681868334,2225,0.1340765290750226,1880,0.10857637886225815,15430,0.8911348541726827,12075,0.6973722206179613,5315,0.3698677800974252,1515,0.10542797494780794,0.04919845218352681,1460,0.05369621184258919,3150,0.11585141596175064
ottawa_oeycfc_46_rideau_00000_1_7_percent,3115,0.2694636678200692,52.6,54,890,0.07698961937716263,11480,60900,10885,72800,10.7,59350,73800,7.6,455,0.0393598615916955,25,0.0021626297577854673,0.02551903114186851,295,0.010813148788927335,125,0.012543252595155709,145,8.650519031141869e-4,10,0.06228373702422145,720,7580,0.6557093425605537,625,0.08245382585751979,295,0.03989181879648411,7105,0.9607843137254902,5710,0.7721433400946586,3000,0.43134435657800146,785,0.11286843997124371,0.04568527918781726,305,0.026384083044982697,1055,0.09126297577854671
