name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
ottawa_ons2022_emerald_woods_sawmill_creek_3041_00000_3_6_percent,890,175,0.19662921348314608,135,0.15168539325842698,445,0.5,0.15730337078651685,0.10674157303370786,0.3651685393258427,0.011235955056179775,0,0.011235955056179775,0,0.5056179775280899,0.10674157303370786,0.3114754098360656,0,0.11363636363636363,0.08426966292134831,445,395,50,265,62,55,11,42900,43000,37400,40800,15,22,0.7272727272727273,95,120,0.1348314606741573,80,0.36363636363636365,35,0.06666666666666667,0,0,39,36,140,80,0.22857142857142856,10,0,10,0,325,95,0,350,0.39325842696629215,40,0.0449438202247191,185,0.7254901960784313,45,0.17647058823529413,0,0,0,0,15,0.058823529411764705,135,0.34177215189873417,70,0.17721518987341772,0.8863636363636364,0.0784313725490196,450,30,0,190,0,205,0,0,20,0,0,0,10,440,0.033707865168539325,0,0.21348314606741572,0,0.2303370786516854,0,0,0.02247191011235955,0,0,0,0.011235955056179775,0.4943820224719101,150,0.6666666666666666,75,0.3333333333333333,865,735,130,55,75,35,25,15,0.8497109826589595,0.15028901734104047,0.06358381502890173,0.08670520231213873,0.04046242774566474,0.028901734104046242,0.017341040462427744,835,495,340,160,175,50,60,75,0.592814371257485,0.40718562874251496,0.19161676646706588,0.20958083832335328,0.059880239520958084,0.0718562874251497,0.08982035928143713
ottawa_ons2022_experimental_farm_3042_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_fallingbrook_3043_00000_1_4_percent,6510,1180,0.18125960061443933,870,0.1336405529953917,3510,0.5391705069124424,0.1443932411674347,0.029185867895545316,0.15821812596006143,0.0314900153609831,0.009216589861751152,0.02227342549923195,0,0.23348694316436253,0.03302611367127496,0.23369565217391305,0,0.04131054131054131,0.05837173579109063,3550,3320,235,1775,67,62,7,56000,63500,54050,63000,8,11,0.7635327635327636,215,165,0.02536510376633359,45,0.030612244897959183,80,0.019536019536019536,35,0.03723404255319149,40,42,940,455,0.20222222222222222,205,60,145,0,1030,190,0,4570,0.7025365103766333,470,0.0722521137586472,1580,0.8315789473684211,230,0.12105263157894737,20,0.010526315789473684,15,0.007894736842105263,60,0.031578947368421054,1410,0.4246987951807229,250,0.07530120481927711,0.9601139601139601,0.08947368421052632,1520,60,35,1035,0,235,10,60,30,0,0,20,35,4985,0.009216589861751152,0.005376344086021506,0.15898617511520738,0,0.03609831029185868,0.0015360983102918587,0.009216589861751152,0.004608294930875576,0,0,0.0030721966205837174,0.005376344086021506,0.7657450076804916,1425,0.9531772575250836,75,0.05016722408026756,6435,5885,550,425,125,65,35,25,0.9145299145299145,0.08547008547008547,0.06604506604506605,0.019425019425019424,0.010101010101010102,0.005439005439005439,0.003885003885003885,6215,4380,1840,1050,790,245,315,230,0.7047465808527755,0.29605792437650846,0.16894609814963799,0.12711182622687048,0.039420756234915526,0.050683829444891394,0.03700724054706356
ottawa_ons2022_findlay_creek_3044_00000_1_5_percent,2340,555,0.23717948717948717,385,0.16452991452991453,1190,0.5085470085470085,0.08547008547008547,0.04487179487179487,0.2948717948717949,0.02564102564102564,0.017094017094017096,0.008547008547008548,0,0.5128205128205128,0.0876068376068376,0.31297709923664124,0,0.04602510460251046,0.042735042735042736,1315,1230,90,465,74,69,7,56250,63200,54500,63300,7,11,0.8326359832635983,205,100,0.042735042735042736,35,0.04964539007092199,65,0.04529616724738676,0,0,34,32,200,210,0.208955223880597,60,40,20,0,690,105,0,1070,0.45726495726495725,130,0.05555555555555555,505,0.8347107438016529,50,0.08264462809917356,25,0.04132231404958678,0,0,25,0.04132231404958678,610,0.4959349593495935,95,0.07723577235772358,0.9623430962343096,0.06611570247933884,1200,95,45,440,0,430,30,60,60,0,0,30,10,1140,0.0405982905982906,0.019230769230769232,0.18803418803418803,0,0.18376068376068377,0.01282051282051282,0.02564102564102564,0.02564102564102564,0,0,0.01282051282051282,0.004273504273504274,0.48717948717948717,615,0.8367346938775511,120,0.16326530612244897,2325,1990,340,265,75,0,45,25,0.8559139784946237,0.14623655913978495,0.11397849462365592,0.03225806451612903,0,0.01935483870967742,0.010752688172043012,2220,1185,1030,645,390,85,150,155,0.5337837837837838,0.46396396396396394,0.2905405405405405,0.17567567567567569,0.038288288288288286,0.06756756756756757,0.06981981981981981
ottawa_ons2022_fisher_heights_3045_00000_2_1_percent,395,65,0.16455696202531644,25,0.06329113924050633,230,0.5822784810126582,0.17721518987341772,0.05063291139240506,0.20253164556962025,0.02531645569620253,0,0.02531645569620253,0,0.26582278481012656,0.05063291139240506,0.3076923076923077,0,0,0.1518987341772152,215,195,20,115,65,59,9,54400,63200,53600,64000,7,11,0.8260869565217391,20,35,0.08860759493670886,0,0,0,0,0,0,44,46,70,10,0.1,10,0,10,0,80,20,0,115,0.2911392405063291,0,0,105,0.9545454545454546,0,0,0,0,0,0,0,0,85,0.4358974358974359,20,0.10256410256410256,1,0,105,0,15,0,0,45,10,20,0,0,0,0,0,295,0,0.0379746835443038,0,0,0.11392405063291139,0.02531645569620253,0.05063291139240506,0,0,0,0,0,0.7468354430379747,55,0.7857142857142857,15,0.21428571428571427,395,345,50,35,10,0,0,0,0.8734177215189873,0.12658227848101267,0.08860759493670886,0.02531645569620253,0,0,0,385,270,110,60,55,25,25,0,0.7012987012987013,0.2857142857142857,0.15584415584415584,0.14285714285714285,0.06493506493506493,0.06493506493506493,0
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,245,10,0.04081632653061224,10,0.04081632653061224,175,0.7142857142857143,0.1836734693877551,0,0.16326530612244897,0.16326530612244897,0,0.14285714285714285,0,0,0,0,0,0.08333333333333333,0.04081632653061224,140,125,10,100,60,53,7,49200,58000,45600,56000,9,12,0.6111111111111112,0,30,0.12244897959183673,0,NA,25,0.13157894736842105,0,0,51,55,45,0,0,40,0,35,0,40,0,0,45,0.1836734693877551,0,0,60,0.9230769230769231,0,0,0,0,0,0,0,0,60,0.48,15,0.12,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0.9795918367346939,15,1,0,0,245,225,25,15,10,10,0,0,0.9183673469387755,0.10204081632653061,0.061224489795918366,0.04081632653061224,0.04081632653061224,0,0,245,175,70,40,25,15,10,0,0.7142857142857143,0.2857142857142857,0.16326530612244897,0.10204081632653061,0.061224489795918366,0.04081632653061224,0
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,1560,210,0.1346153846153846,235,0.15064102564102563,875,0.5608974358974359,0.15064102564102563,0.057692307692307696,0.17307692307692307,0.028846153846153848,0.009615384615384616,0.00641025641025641,0.00641025641025641,0.11538461538461539,0,0,0,0.022727272727272728,0.1794871794871795,920,840,80,430,68,62,9,68500,88000,65800,86000,4,7,0.9375,0,150,0.09615384615384616,0,0,120,0.11320754716981132,0,0,40,40,235,105,0.25301204819277107,45,15,10,10,270,90,0,835,0.5352564102564102,60,0.038461538461538464,190,0.5066666666666667,45,0.12,90,0.24,40,0.10666666666666667,0,0,465,0.5535714285714286,35,0.041666666666666664,0.9772727272727273,0.05333333333333334,180,0,15,70,0,40,0,10,10,20,0,0,10,1380,0,0.009615384615384616,0.04487179487179487,0,0.02564102564102564,0,0.00641025641025641,0.00641025641025641,0.01282051282051282,0,0,0.00641025641025641,0.8846153846153846,235,0.8703703703703703,35,0.12962962962962962,1530,1235,300,170,135,35,30,60,0.8071895424836601,0.19607843137254902,0.1111111111111111,0.08823529411764706,0.02287581699346405,0.0196078431372549,0.0392156862745098,1500,835,665,345,320,80,120,125,0.5566666666666666,0.44333333333333336,0.23,0.21333333333333335,0.05333333333333334,0.08,0.08333333333333333
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,1145,305,0.2663755458515284,30,0.026200873362445413,660,0.5764192139737991,0.1222707423580786,0.07423580786026202,0.24017467248908297,0.048034934497816595,0.03056768558951965,0.013100436681222707,0,0.29694323144104806,0.06986899563318777,0.3076923076923077,0,0.045454545454545456,0.07423580786026202,600,570,25,240,72,68,4,55000,60200,52400,58500,10,13,0.8181818181818182,80,15,0.013157894736842105,0,0,0,0,0,0,38,38,140,45,0.125,55,35,15,0,275,85,0,410,0.35964912280701755,80,0.07017543859649122,310,0.9253731343283582,15,0.04477611940298507,20,0.05970149253731343,0,0,0,0,235,0.40869565217391307,50,0.08695652173913043,0.9545454545454546,0.029850746268656716,340,10,10,190,0,70,15,15,15,0,0,0,10,800,0.008733624454148471,0.008733624454148471,0.16593886462882096,0,0.0611353711790393,0.013100436681222707,0.013100436681222707,0.013100436681222707,0,0,0,0.008733624454148471,0.6986899563318777,260,0.8125,65,0.203125,1125,1015,105,80,25,10,10,0,0.9022222222222223,0.09333333333333334,0.07111111111111111,0.022222222222222223,0.008888888888888889,0.008888888888888889,0,1050,615,435,210,225,60,120,40,0.5857142857142857,0.4142857142857143,0.2,0.21428571428571427,0.05714285714285714,0.11428571428571428,0.0380952380952381
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,130,0,0,0,0,65,0.5,0.38461538461538464,0,0,0,0,0,0,0,0,NA,0,0,0.07692307692307693,25,15,10,105,19,12,40,59000,77000,61000,90000,8,11,0.625,0,0,0,0,NA,0,0,0,0,62,64,50,0,NA,0,0,0,0,0,0,0,40,0.3076923076923077,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,15,0.75,0,0,0.9375,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,130,120,10,0,10,10,0,0,0.9230769230769231,0.07692307692307693,0,0.07692307692307693,0.07692307692307693,0,0,130,50,80,0,80,75,0,0,0.38461538461538464,0.6153846153846154,0,0.6153846153846154,0.5769230769230769,0,0
ottawa_ons2022_greely_3049_00000_0_9_percent,1505,280,0.18604651162790697,170,0.11295681063122924,850,0.5647840531561462,0.132890365448505,0,0.10299003322259136,0.036544850498338874,0.016611295681063124,0.016611295681063124,0,0.16611295681063123,0.019933554817275746,0.23076923076923078,0,0.058823529411764705,0.019933554817275746,845,800,40,380,69,65,5,70200,83800,63900,79200,6,8,0.7764705882352941,30,25,0.016611295681063124,0,0,15,0.015873015873015872,0,0,42,45,200,25,0.05263157894736842,55,25,25,0,155,0,0,695,0.46179401993355484,35,0.023255813953488372,415,0.9540229885057471,0,0,0,0,0,0,15,0.034482758620689655,365,0.45625,65,0.08125,0.9352941176470588,0.05747126436781609,250,25,10,115,0,60,20,10,0,0,0,0,0,1260,0.016611295681063124,0.006644518272425249,0.07641196013289037,0,0.03986710963455149,0.013289036544850499,0.006644518272425249,0,0,0,0,0,0.8372093023255814,345,0.9324324324324325,30,0.08108108108108109,1500,1390,115,100,10,10,0,0,0.9266666666666666,0.07666666666666666,0.06666666666666667,0.006666666666666667,0.006666666666666667,0,0,1435,865,565,355,210,75,120,15,0.6027874564459931,0.39372822299651566,0.24738675958188153,0.14634146341463414,0.05226480836236934,0.08362369337979095,0.010452961672473868
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,20,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA,0,0,0.5,15,15,0,10,60,60,0,64000,72000,68000,80000,4,NA,0.6666666666666666,0,0,0,0,NA,0,0,0,NA,56,NA,10,0,NA,0,0,0,0,0,0,0,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,25,25,0,0,0,0,0,0,1,0,0,0,0,0,0,25,25,0,0,0,0,0,0,1,0,0,0,0,0,0
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,1065,200,0.18779342723004694,175,0.1643192488262911,585,0.5492957746478874,0.09859154929577464,0.046948356807511735,0.3145539906103286,0.023474178403755867,0.018779342723004695,0.009389671361502348,0,0.5633802816901409,0.07042253521126761,0.24193548387096775,0,0.042735042735042736,0.0892018779342723,610,545,70,255,71,63,12,48800,56700,47300,57300,7,13,0.7692307692307693,75,80,0.07511737089201878,30,0.12,40,0.055944055944055944,0,0,37,35,105,160,0.367816091954023,25,20,10,0,335,50,0,500,0.4672897196261682,75,0.07009345794392523,255,0.8225806451612904,25,0.08064516129032258,0,0,0,0,15,0.04838709677419355,235,0.43119266055045874,40,0.07339449541284404,0.9487179487179487,0.04838709677419355,600,15,10,340,0,190,0,25,0,0,0,10,10,470,0.014084507042253521,0.009389671361502348,0.3192488262910798,0,0.1784037558685446,0,0.023474178403755867,0,0,0,0.009389671361502348,0.009389671361502348,0.4413145539906103,225,0.9,30,0.12,1045,970,75,40,30,0,20,15,0.9282296650717703,0.07177033492822966,0.03827751196172249,0.028708133971291867,0,0.019138755980861243,0.014354066985645933,1020,745,280,140,135,15,65,60,0.7303921568627451,0.27450980392156865,0.13725490196078433,0.1323529411764706,0.014705882352941176,0.06372549019607843,0.058823529411764705
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,930,180,0.1935483870967742,135,0.14516129032258066,490,0.5268817204301075,0.13440860215053763,0.016129032258064516,0.3333333333333333,0.04838709677419355,0.03763440860215054,0,0,0.5698924731182796,0.06989247311827956,0.22033898305084745,0,0.14432989690721648,0.07526881720430108,500,440,55,250,67,59,11,48700,57400,46300,57400,10,16,0.711340206185567,65,105,0.11290322580645161,0,0,55,0.09322033898305085,0,0,39,40,125,175,0.4605263157894737,45,35,0,0,310,15,0,435,0.4702702702702703,35,0.03783783783783784,220,0.8301886792452831,35,0.1320754716981132,0,0,0,0,0,0,170,0.38636363636363635,40,0.09090909090909091,0.865979381443299,0.07547169811320754,530,10,20,285,0,190,10,0,0,0,0,0,15,400,0.010752688172043012,0.021505376344086023,0.3064516129032258,0,0.20430107526881722,0.010752688172043012,0,0,0,0,0,0.016129032258064516,0.43010752688172044,180,0.782608695652174,50,0.21739130434782608,925,845,75,65,10,0,10,0,0.9135135135135135,0.08108108108108109,0.07027027027027027,0.010810810810810811,0,0.010810810810810811,0,895,585,305,195,110,25,50,35,0.6536312849162011,0.3407821229050279,0.21787709497206703,0.12290502793296089,0.027932960893854747,0.055865921787709494,0.03910614525139665
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,7880,845,0.10723350253807107,670,0.0850253807106599,3935,0.4993654822335025,0.3083756345177665,0.0031725888324873096,0.024746192893401017,0.03934010152284264,0.022208121827411168,0.014593908629441625,0.0012690355329949238,0.024111675126903553,0.004441624365482234,0.25,0,0.23155216284987276,0.22525380710659898,3420,3030,390,3615,49,43,11,35480,34000,33120,34600,28,34,0.4262086513994911,35,1645,0.20875634517766498,230,0.21495327102803738,865,0.1977142857142857,545,0.22381930184804927,50,55,2430,800,0.4678362573099415,310,175,115,10,195,25,0,7360,0.934010152284264,2015,0.25571065989847713,2460,0.9077490774907749,25,0.00922509225092251,165,0.06088560885608856,20,0.007380073800738007,30,0.01107011070110701,325,0.10726072607260725,355,0.11716171617161716,0.7684478371501272,0.08671586715867159,190,15,0,100,0,50,10,0,0,0,0,0,0,7690,0.0019035532994923859,0,0.012690355329949238,0,0.006345177664974619,0.0012690355329949238,0,0,0,0,0,0,0.9758883248730964,1085,0.9954128440366973,10,0.009174311926605505,7850,7100,745,370,370,245,125,0,0.9044585987261147,0.09490445859872612,0.04713375796178344,0.04713375796178344,0.031210191082802548,0.01592356687898089,0,7650,4675,2970,1360,1615,1080,490,35,0.6111111111111112,0.38823529411764707,0.17777777777777778,0.2111111111111111,0.1411764705882353,0.06405228758169934,0.004575163398692811
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,1695,305,0.17994100294985252,235,0.13864306784660768,935,0.551622418879056,0.12979351032448377,0.12094395280235988,0.3834808259587021,0.05309734513274336,0.02064896755162242,0.02654867256637168,0,0.5103244837758112,0.1415929203539823,0.41739130434782606,0,0.13440860215053763,0.1887905604719764,890,780,115,500,64,56,13,39320,39200,36300,39400,18,26,0.7096774193548387,240,255,0.1504424778761062,45,0.125,180,0.16289592760180996,25,0.11363636363636363,38,38,220,215,0.3944954128440367,90,35,45,0,650,205,0,975,0.5752212389380531,220,0.12979351032448377,345,0.6571428571428571,140,0.26666666666666666,15,0.02857142857142857,20,0.0380952380952381,10,0.01904761904761905,250,0.32051282051282054,80,0.10256410256410256,0.8655913978494624,0.08571428571428572,865,0,0,625,0,175,10,10,0,0,0,0,30,830,0,0,0.3687315634218289,0,0.10324483775811209,0.0058997050147492625,0.0058997050147492625,0,0,0,0,0.017699115044247787,0.4896755162241888,345,0.92,25,0.06666666666666667,1685,1485,200,165,35,15,15,10,0.8813056379821959,0.11869436201780416,0.09792284866468842,0.020771513353115726,0.008902077151335312,0.008902077151335312,0.005934718100890208,1615,985,625,300,330,65,60,200,0.6099071207430341,0.38699690402476783,0.18575851393188855,0.2043343653250774,0.04024767801857585,0.03715170278637771,0.1238390092879257
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,30,0,0,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,30,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,25,0,NA,0,0,0,0,0,0,0,15,0.42857142857142855,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,35,35,0,0,0,0,0,0,1,0,0,0,0,0,0,35,15,20,0,20,10,10,0,0.42857142857142855,0.5714285714285714,0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,1460,170,0.11643835616438356,165,0.11301369863013698,915,0.6267123287671232,0.1541095890410959,0.02054794520547945,0.1506849315068493,0.030821917808219176,0.017123287671232876,0.0136986301369863,0,0.2705479452054795,0.0273972602739726,0.20512820512820512,0,0.04395604395604396,0.3219178082191781,965,890,75,330,75,69,8,51400,59700,48100,57400,9,12,0.8571428571428571,40,245,0.16723549488054607,35,0.18421052631578946,135,0.12796208530805686,80,0.35555555555555557,40,36,225,60,0.24,45,25,20,0,220,30,0,700,0.4794520547945205,95,0.06506849315068493,160,0.48484848484848486,105,0.3181818181818182,35,0.10606060606060606,10,0.030303030303030304,25,0.07575757575757576,555,0.6235955056179775,35,0.03932584269662921,0.9560439560439561,0.07575757575757576,395,15,30,215,0,65,15,10,0,0,0,10,10,1070,0.010273972602739725,0.02054794520547945,0.14726027397260275,0,0.04452054794520548,0.010273972602739725,0.00684931506849315,0,0,0,0.00684931506849315,0.00684931506849315,0.7328767123287672,175,0.8974358974358975,20,0.10256410256410256,1450,1090,365,260,105,35,35,30,0.7517241379310344,0.2517241379310345,0.1793103448275862,0.07241379310344828,0.02413793103448276,0.02413793103448276,0.020689655172413793,1390,620,765,480,285,50,125,105,0.4460431654676259,0.5503597122302158,0.34532374100719426,0.20503597122302158,0.03597122302158273,0.08992805755395683,0.07553956834532374
ottawa_ons2022_horton_3708_00000_5_3_percent,75,0,0,0,0,25,0.3333333333333333,0.3333333333333333,0,0,0.13333333333333333,0,0,0,0,0,NA,0,0,0,40,40,0,25,57,57,0,42000,42000,42000,50000,19,20,0.625,0,0,0,0,NA,0,0,0,0,55,58,25,0,NA,10,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,10,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,75,70,0,0,0,0,0,0,0.9333333333333333,0,0,0,0,0,0,75,55,15,0,15,15,0,0,0.7333333333333333,0.2,0,0.2,0.2,0,0
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,1600,305,0.190625,240,0.15,850,0.53125,0.13125,0.01875,0.31875,0.01875,0,0.0125,0,0.553125,0.084375,0.3176470588235294,0,0.07692307692307693,0.040625,785,715,75,510,60,55,10,48800,55100,44200,50500,12,18,0.7159763313609467,135,165,0.103125,65,0.17333333333333334,75,0.07389162561576355,25,0.11904761904761904,39,40,210,225,0.3333333333333333,30,0,20,0,510,30,0,765,0.478125,160,0.1,390,0.9069767441860465,20,0.046511627906976744,10,0.023255813953488372,0,0,0,0,285,0.3986013986013986,85,0.11888111888111888,0.9349112426035503,0,885,15,10,510,0,260,0,20,0,0,0,30,30,715,0.009375,0.00625,0.31875,0,0.1625,0,0.0125,0,0,0,0.01875,0.01875,0.446875,335,0.8481012658227848,60,0.1518987341772152,1585,1500,85,70,20,15,0,0,0.9463722397476341,0.05362776025236593,0.04416403785488959,0.012618296529968454,0.00946372239747634,0,0,1520,1120,395,290,105,25,50,30,0.7368421052631579,0.2598684210526316,0.19078947368421054,0.06907894736842106,0.01644736842105263,0.03289473684210526,0.019736842105263157
