name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_chrc_5_nepean_rideau_and_osgoode_community_resource_centre_00000_2_1_percent,9785,2255,0.23045477772100154,1200,0.12263668880940215,5810,0.5937659683188554,0.05263157894736842,1,1,0,0,0,0,0.8875255623721882,0.3260091977516607,0.3261758691206544,0.08277976494634645,0.11263972484952708,0.026060296371997957,15.5,38120,42960,30880,39600,13.2,21,0.7738607050730868,3190,1935,0.19775166070516095,820,0.3042671614100185,1040,0.1580547112462006,75,0.14423076923076922,30.8,31.2,515,410,0.12058823529411765,0,0,0,0,9780,9780,810,450,0.045988758303525806,200,0.020439448134900357,1860,0.7607361963190185,445,0.18200408997955012,50,0.02044989775051125,30,0.012269938650306749,65,0.026584867075664622,1680,0.4043321299638989,535,0.12876052948255115,0.8873602751504729,0.08588957055214724,8680,1940,1070,1665,300,2680,310,165,310,60,10,75,100,1105,0.1983640081799591,0.10940695296523517,0.17024539877300612,0.03067484662576687,0.2740286298568507,0.03169734151329243,0.01687116564417178,0.03169734151329243,0.006134969325153374,0.0010224948875255625,0.007668711656441718,0.010224948875255624,0.11298568507157464
ottawa_chrc_11_south_east_ottawa_community_health_centre_00000_3_6_percent,6740,1360,0.20178041543026706,1035,0.15356083086053413,4215,0.6253709198813057,0.020029673590504452,1,1,0.001483679525222552,0.001483679525222552,0,0,0.9183976261127597,0.45919881305637983,0.45919881305637983,0.06305637982195846,0.16033254156769597,0.05712166172106825,16.3,33280,30960,25720,28800,20.3,30.9,0.7137767220902613,3095,1595,0.23664688427299704,520,0.3132530120481928,1025,0.20728008088978767,55,0.4074074074074074,30.2,30.8,135,595,0.26153846153846155,10,10,0,0,6740,6740,425,1005,0.14910979228486648,475,0.07047477744807122,1290,0.6013986013986014,630,0.2937062937062937,145,0.0675990675990676,30,0.013986013986013986,55,0.02564102564102564,910,0.29545454545454547,435,0.14123376623376624,0.8408551068883611,0.07692307692307693,6190,740,185,2340,380,1930,105,85,205,20,15,20,165,555,0.10979228486646884,0.02744807121661721,0.34718100890207715,0.05637982195845697,0.28635014836795253,0.015578635014836795,0.012611275964391691,0.030415430267062313,0.002967359050445104,0.002225519287833828,0.002967359050445104,0.024480712166172106,0.08234421364985163
ottawa_chrc_8_rideau_rockcliffe_community_resource_centre_00000_4_3_percent,1895,365,0.19261213720316622,220,0.11609498680738786,1225,0.6464379947229552,0.044854881266490766,1,1,0,0,0,0,0.8368421052631579,0.39313984168865435,0.39210526315789473,0.055408970976253295,0.13877551020408163,0.07387862796833773,15.2,35920,38600,28100,37700,15.6,25.1,0.763265306122449,745,575,0.3034300791556728,165,0.3548387096774194,395,0.2936802973977695,20,0.23529411764705882,32.5,33.2,85,160,0.26666666666666666,0,0,0,0,1900,1900,105,515,0.2717678100263852,260,0.13720316622691292,365,0.5934959349593496,200,0.3252032520325203,25,0.04065040650406504,10,0.016260162601626018,20,0.032520325203252036,215,0.25903614457831325,90,0.10843373493975904,0.8612244897959184,0.15447154471544716,1590,70,45,740,155,310,90,20,95,10,0,30,25,300,0.03684210526315789,0.02368421052631579,0.3894736842105263,0.08157894736842106,0.1631578947368421,0.04736842105263158,0.010526315789473684,0.05,0.005263157894736842,0,0.015789473684210527,0.013157894736842105,0.15789473684210525
ottawa_chrc_3_eastern_ottawa_resource_centre_00000_2_0_percent,7495,1860,0.24816544362908605,1245,0.16611074049366245,4030,0.5376917945296864,0.047364909939959975,1,1,0,0,0,0,0.8946666666666667,0.4336224149432955,0.43333333333333335,0.07605070046697798,0.14002478314745972,0.025350233488992662,16.6,34560,34040,27360,30760,18.8,28.7,0.7410161090458488,3250,1755,0.2341561040693796,760,0.3318777292576419,900,0.18556701030927836,90,0.2535211267605634,30,30,355,535,0.17455138662316477,0,0,0,0,7500,7500,570,1200,0.1601067378252168,490,0.06537691794529686,1455,0.7256857855361596,400,0.19950124688279303,65,0.032418952618453865,25,0.012468827930174564,60,0.029925187032418952,975,0.3212520593080725,345,0.11367380560131796,0.8599752168525403,0.08977556109725686,6710,680,490,2140,420,2245,155,120,230,40,0,70,105,790,0.09066666666666667,0.06533333333333333,0.28533333333333333,0.056,0.29933333333333334,0.020666666666666667,0.016,0.030666666666666665,0.005333333333333333,0,0.009333333333333334,0.014,0.10533333333333333
ottawa_chrc_2_centretown_community_health_centre_00000_5_2_percent,1540,150,0.09740259740259741,120,0.07792207792207792,1235,0.801948051948052,0.02922077922077922,1,1,0,0,0,0,0.6634304207119741,0.1396103896103896,0.13915857605177995,0.03559870550161812,0.06504065040650407,0.2564935064935065,11.6,74600,111800,55200,81200,2.7,4.6,0.8943089430894309,215,290,0.18770226537216828,45,0.23684210526315788,220,0.16730038022813687,25,0.625,32.5,31.8,45,40,0.20512820512820512,0,0,0,0,1545,1545,55,170,0.11003236245954692,55,0.03559870550161812,160,0.3902439024390244,75,0.18292682926829268,135,0.32926829268292684,10,0.024390243902439025,30,0.07317073170731707,595,0.5804878048780487,25,0.024390243902439025,0.9349593495934959,0.024390243902439025,1025,225,55,225,30,255,95,25,35,50,0,10,15,520,0.14563106796116504,0.03559870550161812,0.14563106796116504,0.019417475728155338,0.1650485436893204,0.061488673139158574,0.016181229773462782,0.022653721682847898,0.032362459546925564,0,0.006472491909385114,0.009708737864077669,0.3365695792880259
ottawa_ward_14_somerset_00000_5_9_percent,1615,160,0.09907120743034056,135,0.08359133126934984,1270,0.7863777089783281,0.02786377708978328,1,1,0,0,0,0,0.7430340557275542,0.1826625386996904,0.1826625386996904,0.030959752321981424,0.07058823529411765,0.2631578947368421,11.9,67500,97400,49100,69200,3.9,6.2,0.8705882352941177,295,370,0.22910216718266255,70,0.358974358974359,275,0.20072992700729927,20,0.4444444444444444,32.3,31.8,45,60,0.2857142857142857,0,0,0,0,1615,1615,50,170,0.10526315789473684,60,0.03715170278637771,150,0.3448275862068966,100,0.22988505747126436,140,0.3218390804597701,0,0,35,0.08045977011494253,590,0.5673076923076923,20,0.019230769230769232,0.9254901960784314,0.04597701149425287,1200,235,60,270,55,305,110,60,45,45,0,10,15,415,0.14551083591331268,0.03715170278637771,0.16718266253869968,0.034055727554179564,0.18885448916408668,0.06811145510835913,0.03715170278637771,0.02786377708978328,0.02786377708978328,0,0.006191950464396285,0.009287925696594427,0.25696594427244585
ottawa_ward_23_kanata_south_00000_1_6_percent,2140,485,0.2266355140186916,135,0.0630841121495327,1425,0.6658878504672897,0.04906542056074766,1,1,0,0,0,0,0.7330210772833724,0.14018691588785046,0.1405152224824356,0.07476635514018691,0.04225352112676056,0.02570093457943925,11,43680,49160,37280,45400,9.2,13.9,0.9154929577464789,300,335,0.15654205607476634,120,0.2222222222222222,185,0.12333333333333334,0,0,32.3,34,105,50,0.08064516129032258,0,0,0,0,2135,2135,160,80,0.037383177570093455,25,0.011682242990654205,430,0.8431372549019608,35,0.06862745098039216,25,0.049019607843137254,0,0,15,0.029411764705882353,535,0.5095238095238095,85,0.08095238095238096,0.9577464788732394,0.049019607843137254,1565,545,155,230,35,285,100,60,55,45,0,15,35,580,0.25526932084309134,0.07259953161592506,0.10772833723653395,0.01639344262295082,0.13348946135831383,0.0468384074941452,0.02810304449648712,0.02576112412177986,0.02107728337236534,0,0.00702576112412178,0.01639344262295082,0.2716627634660422
ottawa_ward_4_kanata_north_00000_1_9_percent,2830,710,0.2508833922261484,170,0.06007067137809187,1720,0.607773851590106,0.07773851590106007,1,1,0,0,0,0,0.8176991150442477,0.10247349823321555,0.10265486725663717,0.08480565371024736,0.02616279069767442,0.037102473498233215,9,45560,54100,39000,50280,5.7,10.2,0.9156976744186046,290,430,0.1519434628975265,135,0.17419354838709677,260,0.14168937329700274,30,0.13333333333333333,32.9,34.4,220,70,0.07865168539325842,0,0,0,0,2825,2825,240,100,0.0353356890459364,45,0.015901060070671377,365,0.7156862745098039,70,0.13725490196078433,35,0.06862745098039216,0,0,30,0.058823529411764705,875,0.6205673758865248,105,0.07446808510638298,0.9767441860465116,0.0784313725490196,2310,700,740,180,40,260,40,50,240,10,0,25,25,520,0.24778761061946902,0.26194690265486725,0.06371681415929203,0.01415929203539823,0.0920353982300885,0.01415929203539823,0.017699115044247787,0.08495575221238938,0.0035398230088495575,0,0.008849557522123894,0.008849557522123894,0.184070796460177
ottawa_ward_17_capital_00000_4_3_percent,1440,160,0.1111111111111111,90,0.0625,1140,0.7916666666666666,0.034722222222222224,1,1,0,0,0,0,0.7777777777777778,0.19791666666666666,0.19791666666666666,0.0313588850174216,0.02631578947368421,0.1111111111111111,11.8,46300,57500,36700,49900,6.3,12.9,0.8991228070175439,285,305,0.21254355400696864,80,0.45714285714285713,205,0.16872427983539096,25,0.5,32.9,32.4,50,85,0.3953488372093023,0,0,0,0,1440,1440,45,175,0.12195121951219512,55,0.03832752613240418,280,0.5833333333333334,130,0.2708333333333333,55,0.11458333333333333,0,0,15,0.03125,455,0.48663101604278075,65,0.06951871657754011,0.9736842105263158,0.0625,1120,300,70,235,60,220,80,25,120,10,0,0,15,320,0.20833333333333334,0.04861111111111111,0.16319444444444445,0.041666666666666664,0.1527777777777778,0.05555555555555555,0.017361111111111112,0.08333333333333333,0.006944444444444444,0,0,0.010416666666666666,0.2222222222222222
ottawa_ward_15_kitchissippi_00000_3_3_percent,820,95,0.11585365853658537,95,0.11585365853658537,605,0.7378048780487805,0.03048780487804878,1,1,0,0,0,0,0.6707317073170732,0.1951219512195122,0.1951219512195122,0.03048780487804878,0.0743801652892562,0.10365853658536585,11.8,112200,183000,111200,176000,2,3.6,0.859504132231405,160,145,0.17682926829268292,40,0.3076923076923077,95,0.14393939393939395,0,0,33.6,34,25,45,0.25,0,0,0,0,820,820,25,90,0.10975609756097561,15,0.018292682926829267,105,0.5675675675675675,50,0.2702702702702703,25,0.13513513513513514,10,0.05405405405405406,0,0,285,0.59375,45,0.09375,0.9256198347107438,0.08108108108108109,550,110,0,150,50,120,35,10,20,20,0,15,0,275,0.13414634146341464,0,0.18292682926829268,0.06097560975609756,0.14634146341463414,0.042682926829268296,0.012195121951219513,0.024390243902439025,0.024390243902439025,0,0.018292682926829267,0,0.3353658536585366
ottawa_ward_13_rideau_rockcliffe_00000_4_2_percent,1865,350,0.1876675603217158,220,0.11796246648793565,1210,0.6487935656836461,0.045576407506702415,1,1,0,0,0,0,0.839142091152815,0.38873994638069703,0.38873994638069703,0.05630026809651475,0.13991769547325103,0.07506702412868632,15.3,36080,39000,28350,38300,15.8,24.9,0.7654320987654321,725,580,0.3109919571045576,165,0.3707865168539326,400,0.3007518796992481,20,0.23529411764705882,32.6,33.2,85,160,0.27586206896551724,0,0,0,0,1865,1865,105,485,0.26005361930294907,240,0.128686327077748,355,0.5867768595041323,195,0.32231404958677684,25,0.04132231404958678,10,0.01652892561983471,20,0.03305785123966942,220,0.26506024096385544,85,0.10240963855421686,0.8600823045267489,0.1487603305785124,1565,75,45,710,155,310,90,20,95,10,0,30,30,295,0.040214477211796246,0.024128686327077747,0.3806970509383378,0.08310991957104558,0.16621983914209115,0.04825737265415549,0.010723860589812333,0.05093833780160858,0.005361930294906166,0,0.0160857908847185,0.0160857908847185,0.1581769436997319
ottawa_ward_1_orleans_east_cumberland_00000_1_7_percent,975,230,0.2358974358974359,90,0.09230769230769231,625,0.6410256410256411,0.03076923076923077,1,1,0,0,0,0,0.7959183673469388,0.23076923076923078,0.22959183673469388,0.046153846153846156,0.09448818897637795,0.020512820512820513,10.3,39700,42800,33200,37400,12.7,18.8,0.8346456692913385,225,140,0.14358974358974358,65,0.24528301886792453,75,0.11029411764705882,0,0,31,33.2,30,35,0.109375,0,0,0,0,980,980,45,325,0.3333333333333333,70,0.07179487179487179,250,0.819672131147541,40,0.13114754098360656,0,0,0,0,15,0.04918032786885246,215,0.4095238095238095,60,0.11428571428571428,0.905511811023622,0.08196721311475409,780,120,25,310,30,200,35,10,25,0,0,15,10,195,0.12244897959183673,0.025510204081632654,0.3163265306122449,0.030612244897959183,0.20408163265306123,0.03571428571428571,0.01020408163265306,0.025510204081632654,0,0,0.015306122448979591,0.01020408163265306,0.1989795918367347
ottawa_ward_18_alta_vista_00000_4_4_percent,3095,620,0.20032310177705978,450,0.14539579967689822,1955,0.6316639741518578,0.0210016155088853,1,1,0,0,0,0,0.9338709677419355,0.4765751211631664,0.47580645161290325,0.08239095315024232,0.22250639386189258,0.07269789983844911,16.2,32440,30120,24660,27680,21.8,30.9,0.6751918158567775,1475,620,0.20032310177705978,160,0.2222222222222222,430,0.18614718614718614,30,0.46153846153846156,30.1,31.4,65,255,0.2537313432835821,0,0,0,0,3100,3100,255,535,0.172859450726979,215,0.06946688206785137,585,0.5792079207920792,300,0.297029702970297,70,0.06930693069306931,20,0.019801980198019802,30,0.0297029702970297,400,0.2807017543859649,190,0.13333333333333333,0.7800511508951407,0.054455445544554455,2895,420,50,1100,190,885,40,25,65,20,0,20,80,200,0.13548387096774195,0.016129032258064516,0.3548387096774194,0.06129032258064516,0.2854838709677419,0.012903225806451613,0.008064516129032258,0.020967741935483872,0.0064516129032258064,0,0.0064516129032258064,0.025806451612903226,0.06451612903225806
ottawa_ward_16_river_00000_3_2_percent,2595,540,0.20809248554913296,400,0.15414258188824662,1625,0.626204238921002,0.01348747591522158,1,1,0.0038535645472061657,0.0038535645472061657,0,0,0.8959537572254336,0.44508670520231214,0.44508670520231214,0.0637065637065637,0.12345679012345678,0.05202312138728324,16.6,34400,31520,27080,29000,17.5,28.3,0.7314814814814815,1155,710,0.27413127413127414,270,0.4,425,0.22546419098143236,0,0,29.7,30.2,35,235,0.27167630057803466,10,10,0,0,2595,2595,165,335,0.12934362934362933,230,0.0888030888030888,490,0.620253164556962,215,0.2721518987341772,55,0.06962025316455696,10,0.012658227848101266,20,0.02531645569620253,330,0.2907488986784141,180,0.15859030837004406,0.8796296296296297,0.08860759493670886,2325,230,130,945,75,600,60,125,80,0,25,0,45,270,0.08863198458574181,0.05009633911368015,0.36416184971098264,0.028901734104046242,0.23121387283236994,0.023121387283236993,0.04816955684007707,0.030828516377649325,0,0.009633911368015413,0,0.017341040462427744,0.10404624277456648
ottawa_ward_7_bay_00000_3_6_percent,3415,710,0.20790629575402636,440,0.12884333821376281,2145,0.6281112737920937,0.03806734992679356,1,1,0,0,0,0,0.8696925329428989,0.29428989751098095,0.29428989751098095,0.06734992679355783,0.11943793911007025,0.06881405563689605,16.1,37760,40440,29360,35120,15.3,21.6,0.7845433255269321,1005,605,0.17715959004392387,180,0.20930232558139536,375,0.15463917525773196,50,0.38461538461538464,30,30.4,130,335,0.3116279069767442,0,0,0,0,3415,3415,230,290,0.0849194729136164,145,0.0424597364568082,620,0.6231155778894473,315,0.3165829145728643,50,0.05025125628140704,0,0,15,0.01507537688442211,630,0.38414634146341464,180,0.10975609756097561,0.882903981264637,0.09045226130653267,2970,955,80,680,250,620,70,55,115,0,0,20,100,445,0.2796486090775988,0.02342606149341142,0.19912152269399708,0.07320644216691069,0.1815519765739385,0.020497803806734993,0.016105417276720352,0.03367496339677892,0,0,0.005856515373352855,0.029282576866764276,0.13030746705710103
ottawa_ward_9_knoxdale_merivale_00000_2_8_percent,3025,890,0.29421487603305785,430,0.14214876033057852,1625,0.5371900826446281,0.023140495867768594,1,1,0,0,0,0,0.9256198347107438,0.628099173553719,0.628099173553719,0.09917355371900827,0.24539877300613497,0.021487603305785124,16.4,31960,29640,24480,27200,29.3,37.7,0.5766871165644172,1900,940,0.31074380165289256,455,0.42924528301886794,460,0.24274406332453827,20,0.26666666666666666,27.3,27.6,70,210,0.15441176470588236,0,0,0,0,3025,3025,300,245,0.08099173553719008,120,0.03966942148760331,515,0.6912751677852349,190,0.2550335570469799,15,0.020134228187919462,10,0.013422818791946308,25,0.03355704697986577,260,0.2549019607843137,165,0.16176470588235295,0.7484662576687117,0.087248322147651,2800,290,90,725,95,1295,110,40,95,0,0,25,35,225,0.09586776859504133,0.02975206611570248,0.2396694214876033,0.03140495867768595,0.428099173553719,0.03636363636363636,0.013223140495867768,0.03140495867768595,0,0,0.008264462809917356,0.011570247933884297,0.0743801652892562
ottawa_ward_6_stittsville_00000_1_3_percent,2540,485,0.19094488188976377,155,0.0610236220472441,1775,0.6988188976377953,0.047244094488188976,1,1,0,0,0,0,0.7460629921259843,0.10826771653543307,0.10826771653543307,0.06496062992125984,0.028089887640449437,0.021653543307086614,10.8,48880,59000,41880,51400,6.6,10.9,0.898876404494382,275,180,0.07086614173228346,70,0.12962962962962962,95,0.05053191489361702,0,0,32,32.4,120,55,0.088,0,0,0,0,2540,2540,165,60,0.023622047244094488,20,0.007874015748031496,505,0.8632478632478633,35,0.05982905982905983,25,0.042735042735042736,0,0,10,0.017094017094017096,840,0.5833333333333334,75,0.052083333333333336,0.9719101123595506,0.1111111111111111,1895,960,255,155,45,205,55,55,100,35,0,10,15,645,0.3779527559055118,0.10039370078740158,0.0610236220472441,0.017716535433070866,0.08070866141732283,0.021653543307086614,0.021653543307086614,0.03937007874015748,0.013779527559055118,0,0.003937007874015748,0.005905511811023622,0.25393700787401574
ottawa_ward_19_orleans_south_navan_00000_1_8_percent,1825,430,0.2356164383561644,230,0.12602739726027398,1070,0.5863013698630137,0.057534246575342465,1,1,0,0,0,0,0.8849315068493151,0.2465753424657534,0.2465753424657534,0.049315068493150684,0.06103286384976526,0.0136986301369863,11.1,39500,42700,30400,35700,11.4,18.2,0.8262910798122066,450,275,0.1506849315068493,135,0.2571428571428571,135,0.1125,0,0,31.1,32,105,120,0.1791044776119403,0,0,0,0,1825,1825,90,415,0.2273972602739726,150,0.0821917808219178,475,0.8260869565217391,75,0.13043478260869565,15,0.02608695652173913,0,0,10,0.017391304347826087,290,0.32954545454545453,105,0.11931818181818182,0.9389671361502347,0.08695652173913043,1615,335,70,580,65,305,45,35,85,25,0,45,15,210,0.18356164383561643,0.038356164383561646,0.3178082191780822,0.03561643835616438,0.16712328767123288,0.024657534246575342,0.019178082191780823,0.04657534246575343,0.0136986301369863,0,0.024657534246575342,0.00821917808219178,0.11506849315068493
ottawa_ward_11_beacon_hill_cyrville_00000_2_5_percent,2435,770,0.3162217659137577,440,0.1806981519507187,1145,0.4702258726899384,0.03285420944558522,1,1,0,0,0,0,0.9057377049180327,0.5585215605749486,0.5573770491803278,0.057494866529774126,0.17391304347826086,0.024640657084188913,21.7,33480,28700,24400,24200,28.2,39.4,0.6956521739130435,1360,640,0.26283367556468173,325,0.34759358288770054,285,0.1993006993006993,25,0.3125,27.7,25.4,80,190,0.16033755274261605,0,0,0,0,2440,2440,140,585,0.2402464065708419,250,0.1026694045174538,370,0.6271186440677966,165,0.2796610169491525,35,0.059322033898305086,10,0.01694915254237288,15,0.025423728813559324,220,0.26506024096385544,110,0.13253012048192772,0.8260869565217391,0.1016949152542373,2210,150,60,1110,125,515,65,15,75,0,0,55,30,230,0.06147540983606557,0.02459016393442623,0.45491803278688525,0.05122950819672131,0.21106557377049182,0.02663934426229508,0.006147540983606557,0.030737704918032786,0,0,0.022540983606557378,0.012295081967213115,0.0942622950819672
ottawa_ward_10_gloucester_southgate_00000_2_9_percent,3440,830,0.24127906976744187,680,0.19767441860465115,1855,0.5392441860465116,0.020348837209302327,1,1,0,0,0,0,0.9113372093023255,0.5625,0.5625,0.06986899563318777,0.18548387096774194,0.030523255813953487,13.8,31680,26880,24360,25080,28.6,39.8,0.6666666666666666,1935,925,0.2692867540029112,355,0.3333333333333333,540,0.23427331887201736,25,0.35714285714285715,28.9,28.4,70,330,0.22372881355932203,0,0,0,0,3440,3440,240,325,0.09461426491994178,185,0.053857350800582245,655,0.6328502415458938,290,0.28019323671497587,60,0.057971014492753624,0,0,30,0.028985507246376812,290,0.21641791044776118,210,0.15671641791044777,0.8172043010752689,0.09178743961352658,3135,190,95,935,240,1425,35,30,80,0,0,0,95,305,0.055232558139534885,0.027616279069767442,0.27180232558139533,0.06976744186046512,0.41424418604651164,0.010174418604651164,0.00872093023255814,0.023255813953488372,0,0,0,0.027616279069767442,0.08866279069767442
ottawa_ward_8_college_00000_3_0_percent,2035,365,0.17936117936117937,255,0.12530712530712532,1365,0.6707616707616708,0.02457002457002457,1,1,0,0,0,0,0.8700980392156863,0.21867321867321868,0.2181372549019608,0.0343980343980344,0.06227106227106227,0.06142506142506143,15.3,39040,43560,31200,39000,10,18.3,0.8424908424908425,445,425,0.20884520884520885,155,0.36904761904761907,255,0.16293929712460065,0,0,30.4,30,50,95,0.168141592920354,0,0,0,0,2040,2040,70,120,0.05896805896805897,65,0.03194103194103194,395,0.6475409836065574,150,0.2459016393442623,50,0.08196721311475409,10,0.01639344262295082,0,0,450,0.4225352112676056,90,0.08450704225352113,0.9377289377289377,0.09836065573770492,1775,455,155,335,175,470,50,45,35,10,0,45,15,265,0.22303921568627452,0.07598039215686274,0.1642156862745098,0.0857843137254902,0.23039215686274508,0.024509803921568627,0.022058823529411766,0.01715686274509804,0.004901960784313725,0,0.022058823529411766,0.007352941176470588,0.12990196078431374
ottawa_ward_5_west_carleton_march_00000_3_1_percent,240,35,0.14583333333333334,40,0.16666666666666666,140,0.5833333333333334,0.08333333333333333,1,1,0,0,0,0,0.46938775510204084,0,0,0.08333333333333333,0,0.041666666666666664,11.5,88000,121000,39200,64000,4.6,5.7,0.8666666666666667,0,0,0,0,0,0,0,0,NA,35.8,34.4,20,0,0,0,0,0,0,245,245,20,0,0,0,0,65,0.9285714285714286,0,0,0,0,0,0,0,0,40,0.34782608695652173,15,0.13043478260869565,0.9666666666666667,0.14285714285714285,115,20,90,0,0,0,0,0,0,0,0,0,0,125,0.08163265306122448,0.3673469387755102,0,0,0,0,0,0,0,0,0,0,0.5102040816326531
ottawa_ward_2_orleans_west_innes_00000_1_7_percent,1190,260,0.2184873949579832,170,0.14285714285714285,715,0.6008403361344538,0.029411764705882353,1,1,0,0,0,0,0.8481012658227848,0.2773109243697479,0.27848101265822783,0.01680672268907563,0.10344827586206896,0.02100840336134454,18.6,34400,33900,28850,31950,14.3,22.7,0.7724137931034483,330,245,0.20588235294117646,95,0.3114754098360656,130,0.15384615384615385,0,0,30.8,31.2,35,100,0.23255813953488372,0,0,0,0,1185,1185,20,350,0.29411764705882354,140,0.11764705882352941,285,0.7215189873417721,85,0.21518987341772153,10,0.02531645569620253,15,0.0379746835443038,0,0,180,0.3103448275862069,40,0.06896551724137931,0.896551724137931,0.08860759493670886,1005,100,55,315,125,280,25,40,25,0,0,0,30,180,0.08438818565400844,0.046413502109704644,0.26582278481012656,0.10548523206751055,0.23628691983122363,0.02109704641350211,0.03375527426160337,0.02109704641350211,0,0,0,0.02531645569620253,0.1518987341772152
ottawa_ward_22_riverside_south_findlay_creek_00000_1_1_percent,1645,310,0.1884498480243161,165,0.10030395136778116,990,0.601823708206687,0.1094224924012158,1,1,0,0,0,0,0.8844984802431611,0.2066869300911854,0.2066869300911854,0.1276595744680851,0.045454545454545456,0.03343465045592705,13.8,36300,41100,30650,38100,8.6,17.1,0.8686868686868687,340,320,0.1945288753799392,120,0.32,175,0.16129032258064516,25,0.1388888888888889,33.9,32.4,180,80,0.16842105263157894,0,0,0,0,1645,1645,210,55,0.03343465045592705,10,0.0060790273556231,315,0.863013698630137,25,0.0684931506849315,0,0,0,0,15,0.0410958904109589,375,0.5,75,0.1,0.9545454545454546,0.0684931506849315,1455,270,320,245,25,445,30,30,55,15,0,10,10,190,0.1641337386018237,0.1945288753799392,0.14893617021276595,0.015197568389057751,0.270516717325228,0.0182370820668693,0.0182370820668693,0.03343465045592705,0.00911854103343465,0,0.0060790273556231,0.0060790273556231,0.11550151975683891
ottawa_ward_21_rideau_jock_00000_1_7_percent,200,65,0.325,15,0.075,90,0.45,0.05,1,1,0,0,0,0,0.35,0.1,0.1,0.05,0.09090909090909091,0,10,44000,52000,37000,44000,11.2,15.2,0.8181818181818182,20,30,0.15,0,0,30,0.24,0,NA,32.4,34.8,10,0,0,0,0,0,0,200,200,10,0,0,0,0,55,1,0,0,0,0,0,0,0,0,35,0.3888888888888889,15,0.16666666666666666,0.9545454545454546,0,70,0,20,0,0,0,25,0,0,0,0,0,0,135,0,0.1,0,0,0,0.125,0,0,0,0,0,0,0.675
