name,total_population,percent_of_pop_that_are_seniors_65,number_of_seniors_65,average_age_of_the_population,median_age_of_the_population,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_pop_living_alone,percent_of_pop_living_alone,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_pop_living_alone_i_e_1_person_household,average_household_size,number_of_owner_households,percent_of_owner_households,percent_of_renter_households,percent_of_households_living_in_core_housing_need,number_of_households_living_in_core_housing_need,percent_of_owner_households_in_core_housing_need,median_monthly_shelter_costs_for_owned_dwellings,average_monthly_shelter_costs_for_owned_dwellings,number_of_tenant_households,percent_of_tenant_households_living_in_subsidized_housing,percent_of_renter_households_in_core_housing_need,median_monthly_shelter_costs_for_rented_dwellings,average_monthly_shelter_costs_for_rented_dwellings,average_size_of_census_families,percent_of_census_families_that_are_one_parent_families,number_of_one_parent_families,percent_of_all_census_families_that_are_one_parent_families,average_number_of_children_in_census_families_with_children,average_after_tax_income_of_all_economic_families,average_after_tax_income_of_couple_with_children_economic_families,average_after_tax_income_of_one_parent_economic_families,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_pop_with_knowledge_of_neither_english_nor_french,number_of_people_with_knowledge_of_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_in_the_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_w_no_high_school_diploma_or_equivalent,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,ONS_ID
merivale_gardens_grenfell_glen_pineglen_country_place_3072,2950,0.3,885,48.3,52.4,135,0.16071428571428573,200,0.06779661016949153,64700,78500,10.6,64600,81900,7.8,95,0.03220338983050847,0,0,55,0.03426791277258567,0,0,200,2.6,1085,0.9517543859649122,0.05263157894736842,0.04867256637168141,55,4.7,1120,1588,60,0,0,1900,1850,2.8,0.1021505376344086,95,0.1021505376344086,1.7,154000,170000,114000,0,0,0.00847457627118644,25,0.01694915254237288,50,0.00847457627118644,25,0.00847457627118644,25,0,0,0.22203389830508471,655,0.01186440677966101,35,0.01694915254237288,0.14084507042253522,50,0.17966101694915254,530,0.566990291262136,1460,0.07876712328767123,115,55,0.04104477611940298,1285,0.9589552238805972,1090,0.8134328358208955,635,0.47388059701492535,160,0.11940298507462686,635,0.900709219858156,15,0.02127659574468085,20,0.02836879432624113,10,0.01418439716312056,15,0.02127659574468085,0.02127659574468085,355,0.12033898305084746,85,0.0288135593220339,3072
metcalfe_3073,5845,0.1454234388366125,850,41,43.6,235,0.12634408602150538,320,0.05474764756201882,53600,63000,10.2,51750,63350,7.6,280,0.04790419161676647,45,0.03461538461538462,175,0.04742547425474255,55,0.06432748538011696,315,2.7,1890,0.883177570093458,0.1144859813084112,0.05084745762711865,105,2.2,1620,1670,240,14.6,28.9,1210,1180,2.9,0.09668508287292818,175,0.09668508287292818,1.8,126800,140000,96000,15,0.00256849315068493,0.00428082191780821,25,0.04533789563729683,265,0.02053036783575705,120,0.02053036783575705,120,0.00171086398631308,10,0.07014542343883662,410,0.00855431993156544,50,0.00513259195893926,0.13333333333333333,30,0.05132591958939264,300,0.6851464435146444,3275,0.06412213740458016,210,235,0.07208588957055215,3035,0.9309815950920244,2240,0.6871165644171779,980,0.3202614379084967,405,0.1323529411764706,1945,0.9328537170263788,0,0,50,0.02398081534772182,0,0,75,0.03597122302158273,0.026378896882494,665,0.11377245508982035,330,0.05650684931506849,3073
munster_ashton_3075,3905,0.19590268886043533,765,43.2,46.4,165,0.14285714285714285,230,0.058898847631242,55300,65300,11.3,54400,66000,8.5,170,0.04353393085787452,45,0.05806451612903226,95,0.040169133192389,35,0.04545454545454545,230,2.7,1355,0.9312714776632304,0.06872852233676977,0.05434782608695652,75,5,1570,1708,100,0,0,1660,1640,2.9,0.07661290322580645,95,0.07661290322580645,1.7,129600,147000,73000,0,0,0.00512163892445582,20,0.03713188220230474,145,0.02432778489116517,95,0.0115236875800256,45,0,0,0.088348271446863,345,0.00512163892445582,20,0.01024327784891165,0.20512820512820512,40,0.04865556978233035,190,0.6424242424242425,2120,0.06839622641509434,145,120,0.05783132530120482,1950,0.9397590361445785,1520,0.7325301204819277,735,0.3712121212121212,300,0.15151515151515152,1185,0.9518072289156626,10,0.00803212851405622,10,0.00803212851405622,0,0,40,0.0321285140562249,0.04016064257028112,460,0.117797695262484,20,0.00512163892445582,3075
richmond_3074,8490,0.18492343934040048,1570,41.5,43.6,395,0.14602587800369685,565,0.06654888103651355,59600,72100,10.2,57750,70300,7.8,300,0.0353356890459364,50,0.02475247524752475,160,0.0326530612244898,85,0.05414012738853503,560,2.7,2800,0.8874801901743264,0.1109350237717908,0.05737704918032787,175,3.3,1600,1706,350,14.3,24.6,1230,1264,3,0.09746588693957114,250,0.09746588693957114,1.8,142600,147000,87000,0,0,0,0,0.03003533568904593,255,0.01648998822143698,140,0.01236749116607773,105,0,0,0.09540636042402828,810,0.01060070671378092,90,0.00824499411071849,0.14285714285714285,70,0.05830388692579505,495,0.6798245614035088,4650,0.07741935483870968,360,235,0.05383734249713631,4125,0.9450171821305842,3380,0.7743413516609393,1700,0.396732788798133,525,0.12252042007001168,2390,0.9281553398058252,45,0.0174757281553398,95,0.03689320388349514,10,0.00388349514563106,35,0.01359223300970873,0.04466019417475728,910,0.1071849234393404,210,0.02474955804360636,3074
navan_sarsfield_3076,2990,0.1806020066889632,540,42.2,44.8,110,0.1176470588235294,195,0.06521739130434782,52150,59000,11.8,50200,58100,9.2,205,0.06867671691792294,60,0.09302325581395347,80,0.0443213296398892,65,0.12037037037037036,195,2.7,915,0.8394495412844036,0.16055045871559634,0.08530805687203792,90,5.1,1240,1644,170,14.7,26.5,980,1080,3,0.07142857142857142,65,0.07142857142857142,2,126200,139000,58000,110,0.03678929765886288,0,0,0.05527638190954774,165,0.03350083752093802,100,0.02010050251256281,60,0,0,0.05360134003350084,160,0,0,0.01170568561872909,0.3888888888888889,35,0.06197654941373534,185,0.6557377049180327,1600,0.065625,105,135,0.08544303797468354,1445,0.9145569620253164,1000,0.6329113924050633,460,0.3087248322147651,225,0.15100671140939598,950,0.9223300970873788,20,0.01941747572815533,25,0.02427184466019417,0,0,25,0.02427184466019417,0.03883495145631067,325,0.10869565217391304,1045,0.3494983277591973,3076
new_edinburgh_3077,5285,0.26584673604541154,1405,46.8,48,315,0.27631578947368424,1040,0.1967833491012299,72200,91700,7.7,69600,89100,6,375,0.07102272727272728,75,0.0925925925925926,235,0.0766721044045677,60,0.0425531914893617,1040,2,1420,0.5338345864661654,0.4642857142857143,0.08949416342412451,230,2.5,1540,2008,1240,2,16.2,1500,1676,2.6,0.14285714285714285,220,0.14285714285714285,1.6,159800,168000,99000,35,0.00662878787878787,0.00662878787878787,35,0.02178030303030303,115,0.00946969696969697,50,0.01325757575757575,70,0,0,0.23295454545454544,1230,0.02462121212121212,130,0.01324503311258278,0.08484848484848485,70,0.14962121212121213,790,0.6157158234660925,2860,0.07867132867132867,225,50,0.01814882032667876,2710,0.9836660617059892,2510,0.911070780399274,1500,0.5703422053231939,115,0.04372623574144486,645,0.5707964601769911,110,0.09734513274336284,215,0.1902654867256637,85,0.0752212389380531,85,0.0752212389380531,0.02212389380530973,475,0.08987701040681173,820,0.1553030303030303,3077
north_gower_kars_3078,4995,0.1881881881881882,940,41.7,44,210,0.12962962962962962,265,0.05305305305305305,54550,62350,12,53300,62650,8.7,155,0.031,35,0.03111111111111111,80,0.0273037542662116,45,0.04761904761904761,265,2.8,1610,0.8994413407821229,0.1005586592178771,0.05491329479768786,95,3.2,1460,1510,175,14.3,26.5,1080,1100,3,0.0915032679738562,140,0.0915032679738562,1.9,132000,145000,94000,0,0,0,0,0.029,145,0.013,65,0.01,50,0.003,15,0.074,370,0.006,30,0.003003003003003,0.08108108108108109,15,0.041,205,0.6768665850673194,2765,0.07233273056057866,200,120,0.04651162790697674,2465,0.9554263565891472,1925,0.7461240310077519,925,0.3606237816764133,355,0.13840155945419105,1515,0.9294478527607362,20,0.01226993865030674,70,0.04294478527607362,0,0,20,0.01226993865030674,0.03067484662576687,555,0.1111111111111111,155,0.031,3078
old_barrhaven_east_3079,23825,0.10283315844700944,2450,37.3,37.2,2030,0.230028328611898,1330,0.05582371458551941,49120,56050,12.6,45920,54850,8.1,1410,0.05918153200419727,460,0.08084358523725835,755,0.04813516098182977,195,0.07942973523421588,1330,2.9,6385,0.7843980343980343,0.2156019656019656,0.08089607965152458,650,5.8,1600,1572,1760,10.5,16.5,1860,1746,3.1,0.1837638376383764,1245,0.1837638376383764,1.8,119700,129000,85600,105,0.00440713536201469,0.02329485834207765,555,0.02245540398740818,535,0.0117523609653725,280,0.00965372507869884,230,6.295907660020986e-4,15,0.3374606505771249,8040,0.05603357817418678,1335,0.06107030430220357,0.203781512605042,1455,0.44868835257082895,10690,0.7187337830825117,13850,0.1072202166064982,1485,760,0.05759757483895415,12435,0.942402425161046,10210,0.7737779461917393,5085,0.4110751818916734,1090,0.08811641067097817,5840,0.8071872840359364,785,0.10850034554250172,270,0.03731859018659295,60,0.0082930200414651,280,0.0387007601935038,0.0608154803040774,3630,0.15236096537250787,1145,0.04805876180482686,3079
old_barrhaven_west_3080,22415,0.14008476466651795,3140,39.2,40,1465,0.1868622448979592,1210,0.05398170867722507,51750,59350,11.9,50440,59900,8,1125,0.05018960517510595,415,0.08027079303675048,605,0.04289259127968805,110,0.03508771929824561,1215,2.9,6970,0.8895979578813018,0.11040204211869815,0.05164622336991607,400,3.2,1580,1588,870,4.6,20.7,1860,1812,3,0.1361926260346125,905,0.1361926260346125,1.9,123400,136000,83000,130,0.00579968770912335,0.01293776488958286,290,0.0249832701316083,560,0.01226857015391478,275,0.00959179121124247,215,0.00133838947133615,30,0.22128039259424492,4960,0.03122908766451037,700,0.03546732099040821,0.18928571428571428,795,0.2995761766674102,6715,0.6739190305700908,12235,0.1058438904781365,1295,570,0.04699093157460841,11560,0.9530090684253916,9180,0.7568013190436933,4555,0.41655235482395975,995,0.09099222679469592,5385,0.8486997635933806,460,0.07249802994483845,255,0.04018912529550828,50,0.00788022064617809,200,0.03152088258471237,0.05200945626477541,2885,0.1287084541601606,885,0.03948248940441668,3080
old_hunt_club_3081,16455,0.1981160741415983,3260,41.1,39.6,1560,0.2878228782287823,1545,0.09389243391066546,49120,54900,16.2,46200,55350,11.5,1675,0.1017618469015796,580,0.1698389458272328,830,0.08482370975983648,275,0.0843558282208589,1545,2.6,3945,0.61640625,0.38359375,0.11853619729514718,745,5.8,1360,1502,2450,27.3,21.8,1240,1318,3,0.1976112920738328,910,0.1976112920738328,1.9,113200,117000,78600,225,0.01367365542388331,0.01519295047098146,250,0.02825030376670716,465,0.01488456865127582,245,0.01154313487241798,190,9.113001215066828e-4,15,0.33991494532199273,5595,0.05741190765492102,945,0.08143421452446065,0.2812172088142707,1340,0.42284325637910086,6960,0.6094609460946094,8310,0.1161251504211793,965,600,0.07220216606498195,7710,0.927797833935018,6145,0.7394705174488568,2730,0.3716814159292035,770,0.10483321987746766,3685,0.8010869565217391,595,0.12934782608695652,130,0.02826086956521739,25,0.00543478260869565,155,0.03369565217391304,0.04782608695652174,2065,0.1254937708903069,1485,0.0902461257976299,3081
old_ottawa_east_3082,8420,0.14429928741092635,1215,39.1,35.6,295,0.1826625386996904,1245,0.14786223277909738,62900,80000,7.8,58400,77400,5.1,1125,0.1336104513064133,65,0.05485232067510549,970,0.1611295681063123,85,0.07024793388429752,1245,2.1,1955,0.4961928934010152,0.5025380710659898,0.09392265193370164,340,2.8,1740,2056,1980,4,17,1360,1436,2.7,0.1016548463356974,215,0.1016548463356974,1.6,154000,182000,94000,85,0.0101010101010101,0.0047534165181224,40,0.02197149643705463,185,0.00831353919239905,70,0.01009501187648456,85,0.00237529691211401,20,0.2001187648456057,1685,0.05285035629453682,445,0.02731591448931116,0.17164179104477612,230,0.29275534441805223,2465,0.6929824561403509,5135,0.10223953261927946,525,125,0.02662406815761448,4570,0.9733759318423856,4105,0.8743343982960596,2455,0.5331161780673181,250,0.05428881650380022,1145,0.5362997658079626,460,0.2154566744730679,310,0.1451990632318501,140,0.06557377049180328,80,0.03747072599531616,0.03747072599531616,1505,0.17874109263657958,865,0.10279263220439692,3082
old_ottawa_south_3083,6430,0.1547433903576983,995,40.2,41.6,320,0.1628498727735369,590,0.0917573872472784,72700,92800,6.7,68700,88200,4.7,315,0.04898911353032659,65,0.04850746268656716,200,0.04884004884004884,50,0.05025125628140704,590,2.6,1830,0.7247524752475247,0.2732673267326733,0.0548780487804878,135,1.7,1760,2048,690,10.1,16.2,1550,1704,3,0.13370473537604458,240,0.13370473537604458,1.7,179000,184000,98000,10,0.0015552099533437,0.00233281493001555,15,0.01399688958009331,90,0.00855365474339035,55,0.00388802488335925,25,0,0,0.16485225505443235,1060,0.01088646967340591,70,0.01166407465007776,0.10948905109489052,75,0.1547433903576983,995,0.6722376973073352,3620,0.10220994475138122,370,60,0.0186335403726708,3160,0.9813664596273292,2940,0.9130434782608696,1900,0.5837173579109063,185,0.05683563748079877,815,0.6059479553903345,125,0.09293680297397768,250,0.18587360594795535,115,0.08550185873605948,40,0.02973977695167286,0.04089219330855018,1170,0.18195956454121304,385,0.0598755832037325,3083
orleans_industrial_3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084
orleans_village_chateauneuf_3085,11225,0.2044543429844098,2295,43.5,46,740,0.21480406386066764,665,0.05924276169265033,51450,56500,13.5,49120,56750,9.6,375,0.03342245989304813,75,0.03623188405797101,250,0.03646973012399708,50,0.02178649237472767,660,2.7,3800,0.9026128266033254,0.0973871733966746,0.03597122302158273,150,2.4,1250,1384,410,9.8,15,1520,1440,2.9,0.12696148359486448,445,0.12696148359486448,1.8,122900,136000,96400,280,0.02494432071269487,0.00222717149220489,25,0.02941176470588235,330,0.0124777183600713,140,0.01559714795008912,175,0,0,0.17780748663101603,1995,0.01559714795008912,175,0.02093541202672606,0.15771812080536912,235,0.24242424242424243,2720,0.6221635883905013,5895,0.09499575911789652,560,315,0.05285234899328859,5645,0.9471476510067114,4415,0.7407718120805369,2195,0.4110486891385768,480,0.0898876404494382,2655,0.8455414012738853,245,0.07802547770700637,110,0.03503184713375796,25,0.00796178343949044,100,0.03184713375796178,0.05414012738853503,1215,0.10824053452115812,3120,0.2779510022271715,3085
osgoode_vernon_3086,5610,0.1711229946524064,960,41.9,43.6,265,0.15497076023391812,300,0.053475935828877,51160,58200,13.5,48720,57200,9.6,255,0.04549509366636931,35,0.03139013452914798,145,0.04101838755304102,75,0.078125,300,2.7,1850,0.8980582524271845,0.10194174757281552,0.07575757575757576,150,4.8,1540,1524,210,14.3,31,1010,1270,2.9,0.1016949152542373,180,0.1016949152542373,1.7,122900,137000,86000,20,0.0035650623885918,0.0053475935828877,30,0.02943800178412132,165,0.02230151650312221,125,0.00535236396074933,30,0,0,0.08117752007136485,455,0.00267618198037466,15,0.00623885918003565,0.1320754716981132,35,0.05084745762711865,285,0.7113733905579399,3315,0.06636500754147813,220,285,0.09149277688603533,2830,0.9085072231139648,2105,0.6757624398073836,1075,0.3473344103392569,545,0.17609046849757673,1890,0.9402985074626866,20,0.0099502487562189,65,0.03233830845771144,0,0,35,0.01741293532338308,0.04975124378109453,585,0.10427807486631016,155,0.02762923351158645,3086
overbrook_3087,20735,0.15601639739570777,3235,39.4,37.6,2610,0.4034003091190108,3300,0.15915119363395225,39960,42520,24.7,36920,43160,17.6,4090,0.19725102483723173,1215,0.2809248554913295,2300,0.17463933181473046,565,0.17465224111282843,3305,2.3,3190,0.3556298773690078,0.6443701226309922,0.19404693760732689,1695,7.9,1320,1418,5780,28.1,26,1210,1237,3,0.2885572139303483,1450,0.2885572139303483,2,89300,96000,66800,1055,0.05088015432843019,0.02314926452857487,480,0.03906438389197009,810,0.02170243549553894,450,0.00916325054256088,190,0.00626959247648902,130,0.3129973474801061,6490,0.0882565710151917,1830,0.11791656619242828,0.4244791666666667,2445,0.4448999276585483,9225,0.573220536756126,9825,0.14961832061068703,1470,1750,0.15695067264573992,9400,0.8430493273542601,7060,0.6331838565022422,2710,0.3243566726511071,990,0.118491921005386,3780,0.6743978590544157,1135,0.2024977698483497,415,0.07404103479036575,125,0.02230151650312221,150,0.02676181980374665,0.07404103479036575,2760,0.13310827103930553,4835,0.2331806124909573,3087
parkwood_hills_3088,5980,0.08361204013377926,500,32,28.4,585,0.2819277108433735,630,0.10535117056856189,33040,30760,31.2,28200,30440,21.4,1380,0.2309623430962343,490,0.31511254019292606,790,0.20127388535031848,95,0.1919191919191919,630,2.7,280,0.12527964205816555,0.8769574944071589,0.3210161662817552,695,23.2,840,1140,1955,8.4,33.4,1430,1454,3.3,0.25769230769230766,335,0.25769230769230766,2.3,71300,73500,61400,155,0.02591973244147157,0.04598662207357859,275,0.0200836820083682,120,0.01338912133891213,80,0.00502092050209205,30,0,0,0.45523012552301256,2720,0.22677824267782423,1355,0.23745819397993312,0.5440613026819924,1420,0.6351464435146443,3795,0.645021645021645,2980,0.1761744966442953,525,530,0.17405582922824303,2515,0.825944170771757,1815,0.5960591133004927,490,0.2,380,0.15510204081632653,1210,0.622107969151671,520,0.26735218508997427,135,0.06940874035989718,35,0.01799485861182519,50,0.02570694087403599,0.10025706940874037,1075,0.1797658862876254,380,0.06354515050167224,3088
pineview_3089,6210,0.15056360708534622,935,39.5,38.4,700,0.33573141486810554,505,0.08132045088566828,43720,46720,18.7,41600,49320,12.2,470,0.07568438003220612,130,0.10526315789473684,235,0.05824039653035935,105,0.11229946524064172,505,2.7,1530,0.6580645161290323,0.34408602150537637,0.1111111111111111,255,5.6,1440,1418,795,8.8,21.3,1460,1392,3,0.24709302325581395,425,0.24709302325581395,1.9,104300,114000,77600,145,0.02334943639291465,0.01207729468599033,75,0.03703703703703703,230,0.0217391304347826,135,0.01046698872785829,65,0.00402576489533011,25,0.29549114331723025,1835,0.03623188405797101,225,0.0933977455716586,0.37540453074433655,580,0.3993558776167472,2480,0.6447876447876448,3340,0.1002994011976048,335,385,0.11273792093704246,3030,0.8872620790629575,2215,0.6486090775988287,945,0.3144758735440932,390,0.129783693843594,1585,0.7712895377128953,310,0.15085158150851585,105,0.0510948905109489,10,0.0048661800486618,50,0.024330900243309,0.0364963503649635,825,0.13285024154589373,1085,0.1747181964573269,3089
playfair_park_guildwood_estates_3090,6115,0.2583810302534751,1580,45.4,46.4,405,0.2219178082191781,800,0.13082583810302534,58750,70100,11.8,56400,68700,9.3,425,0.06950122649223221,90,0.08294930875576037,180,0.05217391304347826,150,0.0949367088607595,800,2.4,1830,0.7079303675048356,0.2901353965183752,0.11591355599214144,295,5,1040,1550,755,6,28.6,1400,1400,2.9,0.15028901734104047,260,0.15028901734104047,1.8,137800,168000,97000,70,0.01143790849673202,0.00980392156862745,60,0.01635322976287816,100,0.00654129190515126,40,0.00735895339329517,45,0,0,0.2387571545380213,1460,0.03352412101390024,205,0.04170073589533932,0.2537313432835821,255,0.25020441537203597,1530,0.5888030888030888,3050,0.08032786885245902,245,180,0.06143344709897611,2750,0.938566552901024,2315,0.7901023890784983,1315,0.46964285714285714,190,0.06785714285714285,1070,0.7181208053691275,205,0.13758389261744966,90,0.06040268456375839,30,0.02013422818791946,85,0.05704697986577181,0.0436241610738255,675,0.11038430089942763,800,0.13071895424836602,3090
portobello_south_3091,29890,0.0896620943459351,2680,35,35.2,2335,0.1996579734929457,1650,0.05520240883238541,53400,61300,11.5,50320,59900,7.6,1360,0.04549255728382673,490,0.05957446808510638,635,0.03343865192206424,230,0.08598130841121496,1650,3,8245,0.8265664160401003,0.17293233082706766,0.06055979643765903,595,4,2000,1950,1725,0,16.1,2000,1952,3.2,0.16686674669867949,1390,0.16686674669867949,2,127500,137000,91200,1050,0.03512293025589563,0.01538718849305904,460,0.02642582371634052,790,0.01103863522328148,330,0.01304565980933266,390,0,0,0.30272620839605285,9050,0.04298377655126275,1285,0.06373369019739043,0.2258446947243628,1905,0.4520822880080281,13515,0.7311944504660741,16865,0.085976875185295,1450,890,0.05440097799511002,15470,0.94559902200489,12790,0.7817848410757946,6530,0.4236133636068764,1160,0.07525137852740837,7450,0.844671201814059,785,0.08900226757369614,230,0.02607709750566893,15,0.00170068027210884,350,0.03968253968253968,0.07596371882086168,4035,0.13499498159919707,8370,0.2799799297541395,3091
qualicum_redwood_3092,4370,0.15560640732265446,680,40.7,38.8,420,0.30996309963099633,395,0.09038901601830664,53000,63550,12.9,50320,63050,9.2,440,0.10068649885583524,130,0.15384615384615383,250,0.08771929824561403,55,0.08088235294117647,395,2.5,1200,0.6857142857142857,0.3142857142857143,0.11370262390670552,195,4.2,1280,1536,545,33,27.4,1290,1188,2.9,0.21031746031746032,265,0.21031746031746032,1.7,124000,144000,62800,25,0.005720823798627,0.0102974828375286,45,0.02860411899313501,125,0.0102974828375286,45,0.0160183066361556,70,0,0,0.2345537757437071,1025,0.04233409610983982,185,0.05263157894736842,0.2875,230,0.2757437070938215,1205,0.6376021798365122,2340,0.13247863247863248,310,200,0.08298755186721991,2205,0.9149377593360996,1810,0.7510373443983402,855,0.4211822660098522,125,0.06157635467980296,935,0.7957446808510639,135,0.1148936170212766,60,0.05106382978723404,20,0.01702127659574468,25,0.02127659574468085,0.02978723404255319,585,0.13386727688787187,255,0.05835240274599542,3092
queensway_terrace_north_3093,3235,0.17156105100463678,555,41.4,40,255,0.2897727272727273,340,0.10510046367851623,45840,58800,12.7,46240,58800,9.2,200,0.06182380216383307,30,0.05263157894736842,140,0.06635071090047394,25,0.04504504504504504,335,2.4,940,0.6886446886446886,0.31135531135531136,0.09293680297397768,125,4.3,1450,1472,425,0,20.7,1390,1495,2.7,0.19170984455958548,185,0.19170984455958548,1.6,101000,122000,85000,0,0,0.00772797527047913,25,0.02163833075734157,70,0.00927357032457496,30,0.00772797527047913,25,0,0,0.19319938176197837,625,0.04327666151468315,140,0.04327666151468315,0.3146067415730337,140,0.20401854714064915,660,0.6551724137931034,1805,0.07202216066481995,130,140,0.07650273224043716,1690,0.9234972677595628,1420,0.7759562841530054,800,0.47761194029850745,150,0.08955223880597014,685,0.7828571428571428,105,0.12,35,0.04,10,0.01142857142857142,45,0.05142857142857143,0.02285714285714285,370,0.1143740340030912,130,0.0401854714064915,3093
queenswood_chatelaine_3094,4270,0.2388758782201405,1020,44.7,46,290,0.2600896860986547,515,0.12060889929742388,48360,50960,16.4,45920,50840,12.5,190,0.04444444444444444,75,0.1020408163265306,100,0.03968253968253968,20,0.01970443349753694,520,2.3,1505,0.8201634877384196,0.18256130790190736,0.06593406593406594,120,3.4,1480,1404,335,0,21.2,1760,1810,2.7,0.1590909090909091,210,0.1590909090909091,1.6,106000,110000,84000,95,0.02224824355971897,0.00819672131147541,35,0.02690058479532163,115,0.01169590643274853,50,0.01169590643274853,50,0,0,0.16374269005847952,700,0.0175438596491228,75,0.02576112412177986,0.205607476635514,110,0.15087719298245614,645,0.5991792065663475,2190,0.09817351598173515,215,175,0.07743362831858407,2090,0.9247787610619468,1645,0.7278761061946902,745,0.37626262626262624,220,0.1111111111111111,1040,0.8455284552845529,110,0.08943089430894309,25,0.02032520325203252,0,0,55,0.04471544715447154,0.04878048780487805,375,0.08782201405152225,1015,0.23770491803278687,3094
queenswood_heights_3095,10020,0.2395209580838323,2400,45,47.2,685,0.2523020257826888,885,0.08832335329341318,48640,53100,15.4,47000,53150,11.9,470,0.04690618762475049,135,0.07780979827089338,250,0.04248088360237893,85,0.03549060542797495,885,2.4,3530,0.8536880290205562,0.1475211608222491,0.07107843137254902,290,3.9,1280,1376,605,5.8,25.6,1300,1415,2.7,0.15165876777251186,480,0.15165876777251186,1.6,110000,130000,79200,230,0.02295409181636726,0.00349301397205588,35,0.02994011976047904,300,0.01447105788423153,145,0.01397205588822355,140,0,0,0.1601796407185629,1605,0.01646706586826347,165,0.01397205588822355,0.12389380530973453,140,0.17465069860279442,1750,0.5859465737514518,5045,0.08225966303270565,415,330,0.06315789473684211,4900,0.937799043062201,3715,0.7110047846889952,1755,0.37904967602591794,545,0.11771058315334772,2385,0.8324607329842932,230,0.08027923211169284,115,0.04013961605584642,15,0.00523560209424083,125,0.04363001745200698,0.06282722513089005,985,0.09830339321357286,2540,0.25349301397205587,3095
