name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_chapel_hill_north_3025,455,0,0,28.6,27.8,10,0.02197802197802198,325,36200,285,34800,24.8,29400,31600,17.6,60,0.13186813186813187,10,0.02197802197802198,0,0,0,0,0,0,0,0,0.8131868131868132,370,255,0.7611940298507462,45,0.17647058823529413,40,0.15384615384615383,225,0.8653846153846154,180,0.6923076923076923,65,0.3023255813953488,10,0.04651162790697674,0.10344827586206896,190,0.4175824175824176,65,0.14285714285714285,3025
ottawa_chapel_hill_south_3026,540,30,0.05555555555555555,32.2,31.8,0,0,410,45200,375,53000,12.2,36000,45600,7.2,50,0.0925925925925926,20,0.03703703703703703,0,0,0,0,0,0,0,0,0.8611111111111112,465,325,0.7303370786516854,30,0.09230769230769233,15,0.04285714285714286,340,0.9714285714285714,285,0.8142857142857143,100,0.3389830508474576,35,0.11864406779661016,0.13157894736842105,105,0.19444444444444445,65,0.12037037037037036,3026
ottawa_chapman_mills_3027,950,65,0.06842105263157895,31.8,32.4,15,0.01578947368421052,705,40600,560,47400,21,29850,37200,15,100,0.10526315789473684,75,0.07894736842105263,0,0,0,0,0,0,0,0,0.900523560209424,860,520,0.6797385620915033,110,0.2115384615384615,0,0,575,0.9829059829059827,545,0.9316239316239316,155,0.3780487804878049,65,0.15853658536585366,0,20,0.02105263157894736,115,0.12105263157894736,3027
ottawa_city_view_3028,300,10,0.03333333333333333,30.8,28.6,10,0.03333333333333333,245,50800,220,68500,8.8,38400,48800,3.7,65,0.21666666666666667,10,0.03333333333333333,0,0,0,0,0,0,0,0,0.9333333333333332,280,195,0.7647058823529411,10,0.05128205128205128,0,0,210,1,185,0.8809523809523809,80,0.4444444444444444,10,0.05555555555555555,0.3333333333333333,15,0.05,40,0.13333333333333333,3028
ottawa_civic_hospital_3029,100,0,0,32.4,28.4,20,0.2,90,42000,80,48000,10.4,40000,48000,6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,80,60,0.631578947368421,0,0,0,0,80,1,60,0.75,35,0.7777777777777778,0,0,0,0,0,10,0.1,3029
ottawa_colonnade_business_park_3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030
ottawa_constance_bay_3031,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,15,1,10,0.6666666666666666,0,NA,0,NA,NA,0,0,0,0,3031
ottawa_convent_glen_orleans_woods_3032,335,20,0.05970149253731343,32.3,32.4,10,0.02985074626865671,220,35200,185,38000,20.4,30400,34800,13,100,0.29850746268656714,10,0.02985074626865671,0,0,0,0,0,0,0,0,0.7910447761194029,265,180,0.6666666666666666,20,0.1111111111111111,20,0.1,180,0.9,155,0.775,60,0.375,10,0.0625,0.15,80,0.23880597014925373,50,0.14925373134328357,3032
ottawa_corkery_3033,15,0,0,28,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,15,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3033
ottawa_craig_henry_manordale_3034,830,10,0.01204819277108433,25.9,23,10,0.01204819277108433,480,27800,310,21400,53.2,21500,20400,48.4,285,0.3433734939759036,70,0.08433734939759036,0,0,0,0,0,0,0,0,0.9518072289156626,790,220,0.4,50,0.2272727272727273,155,0.4025974025974026,230,0.5974025974025974,175,0.4545454545454546,20,0.12121212121212122,45,0.2727272727272727,0,40,0.04819277108433735,160,0.1927710843373494,3034
