ONS_ID,name,value,value_rounded
3038,food_fastfood_num_region_plus_buffer,0,0
3039,food_fastfood_num_region_plus_buffer,2,2
3040,food_fastfood_num_region_plus_buffer,12,12
3041,food_fastfood_num_region_plus_buffer,14,14
3042,food_fastfood_num_region_plus_buffer,3,3
3043,food_fastfood_num_region_plus_buffer,20,20
3044,food_fastfood_num_region_plus_buffer,10,10
3045,food_fastfood_num_region_plus_buffer,27,27
3046,food_fastfood_num_region_plus_buffer,1,1
3047,food_fastfood_num_region_plus_buffer,22,22
3048,food_fastfood_num_region_plus_buffer,36,36
3049,food_fastfood_num_region_plus_buffer,2,2
3050,food_fastfood_num_region_plus_buffer,9,9
3051,food_fastfood_num_region_plus_buffer,6,6
3052,food_fastfood_num_region_plus_buffer,2,2
3053,food_fastfood_num_region_plus_buffer,3,3
3054,food_fastfood_num_region_plus_buffer,11,11
3055,food_fastfood_num_region_plus_buffer,32,32
3056,food_fastfood_num_region_plus_buffer,3,3
3057,food_fastfood_num_region_plus_buffer,19,19
3058,food_fastfood_num_region_plus_buffer,17,17
3059,food_fastfood_num_region_plus_buffer,17,17
3060,food_fastfood_num_region_plus_buffer,31,31
3061,food_fastfood_num_region_plus_buffer,20,20
3062,food_fastfood_num_region_plus_buffer,0,0
3063,food_fastfood_num_region_plus_buffer,37,37
3064,food_fastfood_num_region_plus_buffer,1,1
3065,food_fastfood_num_region_plus_buffer,22,22
3066,food_fastfood_num_region_plus_buffer,0,0
3067,food_fastfood_num_region_plus_buffer,12,12
3068,food_fastfood_num_region_plus_buffer,61,61
3069,food_fastfood_num_region_plus_buffer,10,10
3070,food_fastfood_num_region_plus_buffer,10,10
3071,food_fastfood_num_region_plus_buffer,0,0
3072,food_fastfood_num_region_plus_buffer,1,1
3073,food_fastfood_num_region_plus_buffer,3,3
3074,food_fastfood_num_region_plus_buffer,10,10
3075,food_fastfood_num_region_plus_buffer,0,0
3076,food_fastfood_num_region_plus_buffer,1,1
3077,food_fastfood_num_region_plus_buffer,11,11
3078,food_fastfood_num_region_plus_buffer,3,3
3079,food_fastfood_num_region_plus_buffer,20,20
3080,food_fastfood_num_region_plus_buffer,19,19
3081,food_fastfood_num_region_plus_buffer,11,11
3082,food_fastfood_num_region_plus_buffer,7,7
3083,food_fastfood_num_region_plus_buffer,11,11
3084,food_fastfood_num_region_plus_buffer,2,2
3085,food_fastfood_num_region_plus_buffer,24,24
3086,food_fastfood_num_region_plus_buffer,4,4
3087,food_fastfood_num_region_plus_buffer,58,58
3088,food_fastfood_num_region_plus_buffer,1,1
3089,food_fastfood_num_region_plus_buffer,9,9
3090,food_fastfood_num_region_plus_buffer,2,2
3091,food_fastfood_num_region_plus_buffer,28,28
3092,food_fastfood_num_region_plus_buffer,3,3
3093,food_fastfood_num_region_plus_buffer,3,3
3094,food_fastfood_num_region_plus_buffer,2,2
3095,food_fastfood_num_region_plus_buffer,24,24
3097,food_fastfood_num_region_plus_buffer,4,4
3098,food_fastfood_num_region_plus_buffer,1,1
3099,food_fastfood_num_region_plus_buffer,0,0
3100,food_fastfood_num_region_plus_buffer,7,7
3101,food_fastfood_num_region_plus_buffer,28,28
3102,food_fastfood_num_region_plus_buffer,0,0
3103,food_fastfood_num_region_plus_buffer,10,10
3104,food_fastfood_num_region_plus_buffer,89,89
3105,food_fastfood_num_region_plus_buffer,17,17
3106,food_fastfood_num_region_plus_buffer,20,20
3107,food_fastfood_num_region_plus_buffer,17,17
3108,food_fastfood_num_region_plus_buffer,24,24
3109,food_fastfood_num_region_plus_buffer,26,26
3110,food_fastfood_num_region_plus_buffer,4,4
3111,food_fastfood_num_region_plus_buffer,24,24
3112,food_fastfood_num_region_plus_buffer,22,22
3113,food_fastfood_num_region_plus_buffer,1,1
3114,food_fastfood_num_region_plus_buffer,5,5
3115,food_fastfood_num_region_plus_buffer,35,35
3116,food_fastfood_num_region_plus_buffer,22,22
3117,food_fastfood_num_region_plus_buffer,9,9
0,food_fastfood_num_per_1000_res_plus_buffer,1.522,1.52
3001,food_fastfood_num_per_1000_res_plus_buffer,44.444,44.44
3002,food_fastfood_num_per_1000_res_plus_buffer,3.348,3.35
3003,food_fastfood_num_per_1000_res_plus_buffer,2.72,2.72
3004,food_fastfood_num_per_1000_res_plus_buffer,3.486,3.49
3005,food_fastfood_num_per_1000_res_plus_buffer,0.15,0.15
3006,food_fastfood_num_per_1000_res_plus_buffer,NA,NA
3007,food_fastfood_num_per_1000_res_plus_buffer,2.874,2.87
3008,food_fastfood_num_per_1000_res_plus_buffer,2.079,2.08
3009,food_fastfood_num_per_1000_res_plus_buffer,6.101,6.1
3010,food_fastfood_num_per_1000_res_plus_buffer,0.606,0.61
3011,food_fastfood_num_per_1000_res_plus_buffer,0.767,0.77
3012,food_fastfood_num_per_1000_res_plus_buffer,1.17,1.17
3013,food_fastfood_num_per_1000_res_plus_buffer,0.55,0.55
3014,food_fastfood_num_per_1000_res_plus_buffer,0.271,0.27
3015,food_fastfood_num_per_1000_res_plus_buffer,2.1,2.1
3016,food_fastfood_num_per_1000_res_plus_buffer,1.417,1.42
3017,food_fastfood_num_per_1000_res_plus_buffer,0.615,0.62
3018,food_fastfood_num_per_1000_res_plus_buffer,1.091,1.09
3019,food_fastfood_num_per_1000_res_plus_buffer,3000,3000
3020,food_fastfood_num_per_1000_res_plus_buffer,1.43,1.43
3021,food_fastfood_num_per_1000_res_plus_buffer,1.247,1.25
3022,food_fastfood_num_per_1000_res_plus_buffer,2.069,2.07
3023,food_fastfood_num_per_1000_res_plus_buffer,1.728,1.73
3024,food_fastfood_num_per_1000_res_plus_buffer,6.648,6.65
3025,food_fastfood_num_per_1000_res_plus_buffer,1.188,1.19
3026,food_fastfood_num_per_1000_res_plus_buffer,1.317,1.32
3027,food_fastfood_num_per_1000_res_plus_buffer,0.497,0.5
3028,food_fastfood_num_per_1000_res_plus_buffer,6.622,6.62
3029,food_fastfood_num_per_1000_res_plus_buffer,0.868,0.87
3030,food_fastfood_num_per_1000_res_plus_buffer,1550,1550
3031,food_fastfood_num_per_1000_res_plus_buffer,0.873,0.87
3032,food_fastfood_num_per_1000_res_plus_buffer,1.49,1.49
3033,food_fastfood_num_per_1000_res_plus_buffer,0,0
3034,food_fastfood_num_per_1000_res_plus_buffer,0.342,0.34
3035,food_fastfood_num_per_1000_res_plus_buffer,2.769,2.77
3036,food_fastfood_num_per_1000_res_plus_buffer,0,0
3037,food_fastfood_num_per_1000_res_plus_buffer,0.217,0.22
3038,food_fastfood_num_per_1000_res_plus_buffer,0,0
3039,food_fastfood_num_per_1000_res_plus_buffer,0.656,0.66
3040,food_fastfood_num_per_1000_res_plus_buffer,1.471,1.47
3041,food_fastfood_num_per_1000_res_plus_buffer,2.414,2.41
3042,food_fastfood_num_per_1000_res_plus_buffer,300,300
3043,food_fastfood_num_per_1000_res_plus_buffer,1.11,1.11
3044,food_fastfood_num_per_1000_res_plus_buffer,0.7,0.7
3045,food_fastfood_num_per_1000_res_plus_buffer,5.954,5.95
3046,food_fastfood_num_per_1000_res_plus_buffer,0.255,0.26
3047,food_fastfood_num_per_1000_res_plus_buffer,1.622,1.62
3048,food_fastfood_num_per_1000_res_plus_buffer,2.871,2.87
3049,food_fastfood_num_per_1000_res_plus_buffer,0.189,0.19
3050,food_fastfood_num_per_1000_res_plus_buffer,7.725,7.72
3051,food_fastfood_num_per_1000_res_plus_buffer,37.5,37.5
3052,food_fastfood_num_per_1000_res_plus_buffer,0.324,0.32
3053,food_fastfood_num_per_1000_res_plus_buffer,0.539,0.54
3054,food_fastfood_num_per_1000_res_plus_buffer,1.618,1.62
3055,food_fastfood_num_per_1000_res_plus_buffer,2.918,2.92
3056,food_fastfood_num_per_1000_res_plus_buffer,0.353,0.35
3057,food_fastfood_num_per_1000_res_plus_buffer,380,380
3058,food_fastfood_num_per_1000_res_plus_buffer,2.884,2.88
3059,food_fastfood_num_per_1000_res_plus_buffer,3.097,3.1
3060,food_fastfood_num_per_1000_res_plus_buffer,1.554,1.55
3061,food_fastfood_num_per_1000_res_plus_buffer,1.748,1.75
3062,food_fastfood_num_per_1000_res_plus_buffer,0,0
3063,food_fastfood_num_per_1000_res_plus_buffer,3.24,3.24
3064,food_fastfood_num_per_1000_res_plus_buffer,9.091,9.09
3065,food_fastfood_num_per_1000_res_plus_buffer,1.566,1.57
3066,food_fastfood_num_per_1000_res_plus_buffer,0,0
3067,food_fastfood_num_per_1000_res_plus_buffer,1.743,1.74
3068,food_fastfood_num_per_1000_res_plus_buffer,10.269,10.27
3069,food_fastfood_num_per_1000_res_plus_buffer,1.241,1.24
3070,food_fastfood_num_per_1000_res_plus_buffer,0.957,0.96
3071,food_fastfood_num_per_1000_res_plus_buffer,0,0
3072,food_fastfood_num_per_1000_res_plus_buffer,0.33,0.33
3073,food_fastfood_num_per_1000_res_plus_buffer,0.519,0.52
3074,food_fastfood_num_per_1000_res_plus_buffer,1.161,1.16
3075,food_fastfood_num_per_1000_res_plus_buffer,0,0
3076,food_fastfood_num_per_1000_res_plus_buffer,0.327,0.33
3077,food_fastfood_num_per_1000_res_plus_buffer,1.959,1.96
3078,food_fastfood_num_per_1000_res_plus_buffer,0.609,0.61
3079,food_fastfood_num_per_1000_res_plus_buffer,0.83,0.83
3080,food_fastfood_num_per_1000_res_plus_buffer,0.851,0.85
3081,food_fastfood_num_per_1000_res_plus_buffer,0.661,0.66
3082,food_fastfood_num_per_1000_res_plus_buffer,0.82,0.82
3083,food_fastfood_num_per_1000_res_plus_buffer,1.698,1.7
3084,food_fastfood_num_per_1000_res_plus_buffer,40,40
3085,food_fastfood_num_per_1000_res_plus_buffer,2.122,2.12
3086,food_fastfood_num_per_1000_res_plus_buffer,0.7,0.7
3087,food_fastfood_num_per_1000_res_plus_buffer,2.742,2.74
3088,food_fastfood_num_per_1000_res_plus_buffer,0.169,0.17
3089,food_fastfood_num_per_1000_res_plus_buffer,1.439,1.44
3090,food_fastfood_num_per_1000_res_plus_buffer,0.328,0.33
3091,food_fastfood_num_per_1000_res_plus_buffer,0.934,0.93
3092,food_fastfood_num_per_1000_res_plus_buffer,0.671,0.67
3093,food_fastfood_num_per_1000_res_plus_buffer,0.949,0.95
3094,food_fastfood_num_per_1000_res_plus_buffer,0.441,0.44
3095,food_fastfood_num_per_1000_res_plus_buffer,2.338,2.34
3097,food_fastfood_num_per_1000_res_plus_buffer,0.275,0.28
3098,food_fastfood_num_per_1000_res_plus_buffer,0.213,0.21
3099,food_fastfood_num_per_1000_res_plus_buffer,0,0
3100,food_fastfood_num_per_1000_res_plus_buffer,0.366,0.37
3101,food_fastfood_num_per_1000_res_plus_buffer,2.083,2.08
3102,food_fastfood_num_per_1000_res_plus_buffer,0,0
3103,food_fastfood_num_per_1000_res_plus_buffer,0.911,0.91
3104,food_fastfood_num_per_1000_res_plus_buffer,6.431,6.43
3105,food_fastfood_num_per_1000_res_plus_buffer,6.115,6.12
3106,food_fastfood_num_per_1000_res_plus_buffer,0.901,0.9
3107,food_fastfood_num_per_1000_res_plus_buffer,1.617,1.62
3108,food_fastfood_num_per_1000_res_plus_buffer,1.867,1.87
3109,food_fastfood_num_per_1000_res_plus_buffer,0.935,0.94
3110,food_fastfood_num_per_1000_res_plus_buffer,0.852,0.85
3111,food_fastfood_num_per_1000_res_plus_buffer,2.287,2.29
3112,food_fastfood_num_per_1000_res_plus_buffer,3.003,3
3113,food_fastfood_num_per_1000_res_plus_buffer,0.356,0.36
3114,food_fastfood_num_per_1000_res_plus_buffer,1.828,1.83
3115,food_fastfood_num_per_1000_res_plus_buffer,3.973,3.97
3116,food_fastfood_num_per_1000_res_plus_buffer,1.792,1.79
3117,food_fastfood_num_per_1000_res_plus_buffer,0.787,0.79
0,food_fastfood_dist_closest_3_popwt,1.265,1.26
3001,food_fastfood_dist_closest_3_popwt,1.579,1.58
3002,food_fastfood_dist_closest_3_popwt,0.866,0.87
3003,food_fastfood_dist_closest_3_popwt,0.536,0.54
3004,food_fastfood_dist_closest_3_popwt,0.568,0.57
3005,food_fastfood_dist_closest_3_popwt,1.107,1.11
3006,food_fastfood_dist_closest_3_popwt,NA,NA
3007,food_fastfood_dist_closest_3_popwt,0.777,0.78
3008,food_fastfood_dist_closest_3_popwt,0.744,0.74
3009,food_fastfood_dist_closest_3_popwt,0.504,0.5
3010,food_fastfood_dist_closest_3_popwt,0.774,0.77
3011,food_fastfood_dist_closest_3_popwt,0.85,0.85
3012,food_fastfood_dist_closest_3_popwt,0.779,0.78
3013,food_fastfood_dist_closest_3_popwt,0.746,0.75
3014,food_fastfood_dist_closest_3_popwt,1.337,1.34
3015,food_fastfood_dist_closest_3_popwt,0.426,0.43
3016,food_fastfood_dist_closest_3_popwt,0.875,0.88
3017,food_fastfood_dist_closest_3_popwt,0.985,0.98
3018,food_fastfood_dist_closest_3_popwt,0.528,0.53
3019,food_fastfood_dist_closest_3_popwt,NA,NA
3020,food_fastfood_dist_closest_3_popwt,0.612,0.61
3021,food_fastfood_dist_closest_3_popwt,4.143,4.14
3022,food_fastfood_dist_closest_3_popwt,0.594,0.59
3023,food_fastfood_dist_closest_3_popwt,0.732,0.73
3024,food_fastfood_dist_closest_3_popwt,0.228,0.23
3025,food_fastfood_dist_closest_3_popwt,1.101,1.1
3026,food_fastfood_dist_closest_3_popwt,2.383,2.38
3027,food_fastfood_dist_closest_3_popwt,0.8,0.8
3028,food_fastfood_dist_closest_3_popwt,0.573,0.57
3029,food_fastfood_dist_closest_3_popwt,0.539,0.54
3030,food_fastfood_dist_closest_3_popwt,NA,NA
3031,food_fastfood_dist_closest_3_popwt,2.144,2.14
3032,food_fastfood_dist_closest_3_popwt,0.715,0.72
3033,food_fastfood_dist_closest_3_popwt,9.016,9.02
3034,food_fastfood_dist_closest_3_popwt,0.971,0.97
3035,food_fastfood_dist_closest_3_popwt,0.928,0.93
3036,food_fastfood_dist_closest_3_popwt,1.745,1.75
3037,food_fastfood_dist_closest_3_popwt,3.047,3.05
3038,food_fastfood_dist_closest_3_popwt,7.036,7.04
3039,food_fastfood_dist_closest_3_popwt,5.596,5.6
3040,food_fastfood_dist_closest_3_popwt,0.694,0.69
3041,food_fastfood_dist_closest_3_popwt,0.748,0.75
3042,food_fastfood_dist_closest_3_popwt,NA,NA
3043,food_fastfood_dist_closest_3_popwt,0.968,0.97
3044,food_fastfood_dist_closest_3_popwt,1.199,1.2
3045,food_fastfood_dist_closest_3_popwt,0.72,0.72
3046,food_fastfood_dist_closest_3_popwt,7.521,7.52
3047,food_fastfood_dist_closest_3_popwt,0.415,0.42
3048,food_fastfood_dist_closest_3_popwt,0.842,0.84
3049,food_fastfood_dist_closest_3_popwt,5.014,5.01
3050,food_fastfood_dist_closest_3_popwt,0.815,0.81
3051,food_fastfood_dist_closest_3_popwt,2.655,2.65
3052,food_fastfood_dist_closest_3_popwt,0.811,0.81
3053,food_fastfood_dist_closest_3_popwt,0.743,0.74
3054,food_fastfood_dist_closest_3_popwt,0.569,0.57
3055,food_fastfood_dist_closest_3_popwt,0.263,0.26
3056,food_fastfood_dist_closest_3_popwt,0.942,0.94
3057,food_fastfood_dist_closest_3_popwt,NA,NA
3058,food_fastfood_dist_closest_3_popwt,0.521,0.52
3059,food_fastfood_dist_closest_3_popwt,0.51,0.51
3060,food_fastfood_dist_closest_3_popwt,1.182,1.18
3061,food_fastfood_dist_closest_3_popwt,0.876,0.88
3062,food_fastfood_dist_closest_3_popwt,10.476,10.48
3063,food_fastfood_dist_closest_3_popwt,0.558,0.56
3064,food_fastfood_dist_closest_3_popwt,NA,NA
3065,food_fastfood_dist_closest_3_popwt,0.549,0.55
3066,food_fastfood_dist_closest_3_popwt,0.967,0.97
3067,food_fastfood_dist_closest_3_popwt,0.345,0.34
3068,food_fastfood_dist_closest_3_popwt,0.214,0.21
3069,food_fastfood_dist_closest_3_popwt,0.515,0.52
3070,food_fastfood_dist_closest_3_popwt,2.841,2.84
3071,food_fastfood_dist_closest_3_popwt,9.22,9.22
3072,food_fastfood_dist_closest_3_popwt,1.309,1.31
3073,food_fastfood_dist_closest_3_popwt,5.043,5.04
3074,food_fastfood_dist_closest_3_popwt,1.969,1.97
3075,food_fastfood_dist_closest_3_popwt,10.519,10.52
3076,food_fastfood_dist_closest_3_popwt,7.077,7.08
3077,food_fastfood_dist_closest_3_popwt,0.442,0.44
3078,food_fastfood_dist_closest_3_popwt,3.966,3.97
3079,food_fastfood_dist_closest_3_popwt,0.71,0.71
3080,food_fastfood_dist_closest_3_popwt,0.975,0.98
3081,food_fastfood_dist_closest_3_popwt,0.864,0.86
3082,food_fastfood_dist_closest_3_popwt,0.472,0.47
3083,food_fastfood_dist_closest_3_popwt,0.479,0.48
3084,food_fastfood_dist_closest_3_popwt,NA,NA
3085,food_fastfood_dist_closest_3_popwt,0.621,0.62
3086,food_fastfood_dist_closest_3_popwt,3.959,3.96
3087,food_fastfood_dist_closest_3_popwt,0.508,0.51
3088,food_fastfood_dist_closest_3_popwt,0.859,0.86
3089,food_fastfood_dist_closest_3_popwt,0.65,0.65
3090,food_fastfood_dist_closest_3_popwt,1.126,1.13
3091,food_fastfood_dist_closest_3_popwt,1.367,1.37
3092,food_fastfood_dist_closest_3_popwt,0.72,0.72
3093,food_fastfood_dist_closest_3_popwt,0.724,0.72
3094,food_fastfood_dist_closest_3_popwt,1.393,1.39
3095,food_fastfood_dist_closest_3_popwt,0.81,0.81
3097,food_fastfood_dist_closest_3_popwt,1.044,1.04
3098,food_fastfood_dist_closest_3_popwt,1.605,1.6
3099,food_fastfood_dist_closest_3_popwt,1.711,1.71
3100,food_fastfood_dist_closest_3_popwt,1.32,1.32
3101,food_fastfood_dist_closest_3_popwt,0.802,0.8
3102,food_fastfood_dist_closest_3_popwt,0.959,0.96
3103,food_fastfood_dist_closest_3_popwt,0.874,0.87
3104,food_fastfood_dist_closest_3_popwt,0.346,0.35
3105,food_fastfood_dist_closest_3_popwt,0.536,0.54
3106,food_fastfood_dist_closest_3_popwt,1.115,1.11
3107,food_fastfood_dist_closest_3_popwt,1.403,1.4
3108,food_fastfood_dist_closest_3_popwt,1.099,1.1
3109,food_fastfood_dist_closest_3_popwt,2.579,2.58
3110,food_fastfood_dist_closest_3_popwt,1.139,1.14
3111,food_fastfood_dist_closest_3_popwt,0.415,0.42
3112,food_fastfood_dist_closest_3_popwt,0.304,0.3
3113,food_fastfood_dist_closest_3_popwt,5.642,5.64
3114,food_fastfood_dist_closest_3_popwt,0.713,0.71
3115,food_fastfood_dist_closest_3_popwt,0.235,0.23
3116,food_fastfood_dist_closest_3_popwt,0.507,0.51
3117,food_fastfood_dist_closest_3_popwt,0.772,0.77
0,food_fastfood_pct_within_15_mins,0.812,0.81
3001,food_fastfood_pct_within_15_mins,0.616,0.62
3002,food_fastfood_pct_within_15_mins,0.798,0.8
3003,food_fastfood_pct_within_15_mins,1,1
3004,food_fastfood_pct_within_15_mins,1,1
3005,food_fastfood_pct_within_15_mins,0.991,0.99
3006,food_fastfood_pct_within_15_mins,NA,NA
3007,food_fastfood_pct_within_15_mins,0.939,0.94
3008,food_fastfood_pct_within_15_mins,0.94,0.94
3009,food_fastfood_pct_within_15_mins,1,1
3010,food_fastfood_pct_within_15_mins,0.939,0.94
3011,food_fastfood_pct_within_15_mins,0.977,0.98
3012,food_fastfood_pct_within_15_mins,0.984,0.98
3013,food_fastfood_pct_within_15_mins,0.984,0.98
3014,food_fastfood_pct_within_15_mins,0.808,0.81
3015,food_fastfood_pct_within_15_mins,1,1
3016,food_fastfood_pct_within_15_mins,0.945,0.94
3017,food_fastfood_pct_within_15_mins,0.919,0.92
3018,food_fastfood_pct_within_15_mins,1,1
3019,food_fastfood_pct_within_15_mins,NA,NA
3020,food_fastfood_pct_within_15_mins,0.995,1
3021,food_fastfood_pct_within_15_mins,0.243,0.24
3022,food_fastfood_pct_within_15_mins,1,1
3023,food_fastfood_pct_within_15_mins,1,1
3024,food_fastfood_pct_within_15_mins,1,1
3025,food_fastfood_pct_within_15_mins,0.845,0.84
3026,food_fastfood_pct_within_15_mins,0.38,0.38
3027,food_fastfood_pct_within_15_mins,0.946,0.95
3028,food_fastfood_pct_within_15_mins,1,1
3029,food_fastfood_pct_within_15_mins,1,1
3030,food_fastfood_pct_within_15_mins,NA,NA
3031,food_fastfood_pct_within_15_mins,0.491,0.49
3032,food_fastfood_pct_within_15_mins,1,1
3033,food_fastfood_pct_within_15_mins,0.011,0.01
3034,food_fastfood_pct_within_15_mins,0.903,0.9
3035,food_fastfood_pct_within_15_mins,1,1
3036,food_fastfood_pct_within_15_mins,0.126,0.13
3037,food_fastfood_pct_within_15_mins,0.109,0.11
3038,food_fastfood_pct_within_15_mins,0.041,0.04
3039,food_fastfood_pct_within_15_mins,0.092,0.09
